"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"73","69","Funny, Flat, Disappointing, Entertaining  Nycben",""," May 3rd, 2017","See it if You want to see Christian Borle in a fun role or you have children to introduce to the theater. You want a new interpretation of Roald Dahl.","Don't see it if No memorable new songs, and the other children (except for Charlie) are turned into bad caricatures. This was meant for children's theater.=Also Parts of the show were fun, especially once they get to the chocolate factory in the second act, but the sets didn't live up to what I expected. The Oompa-Loompas were some of the best part, but that whimsy only got to sneak out occasionally.The dark side of Roald Dahl, which was perfectly staged in Matilda, was unfortunately absent here most of the time. Still fun in parts, especially if you're with children. And the Charlie we saw (Ryan Foust) was wonderful....<U+00A0>Read more Read less= 3="
"74","86","Funny, Clever, Delightful, Enchanting, Entertaining  Tyler Bresnihan",""," May 2nd, 2017","See it if You're a fan of the movie and want to see Christian Borle shine as Willy Wonka. This show is fun, hilarious and truly anybody can enjoy it.","Don't see it if You're expecting a huge, expensive set, this isn't it or if you're expecting it to be exactly the same as the movie.= 1 vote="
"75","76","Clever, Delightful, Enchanting, Disappointing, Entertaining  Greg 6142",""," May 2nd, 2017","See it if Christian Borle. Need I say more  He's great but he definitely lifts the material. The Oompa Loompas are inventive but that's about it here.","Don't see it if you don't like to be disappointed in the slightest. It's a solid show but you may have higher hopes. Not as great as Matilda, but it's fun!= 1 vote="
"76","65","Delightful, Disappointing, Great staging, Fluffy, Colorful  Ray of Light",""," May 2nd, 2017","See it if you want a family-friendly, kid-entertaining, sometimes darkly clever show with sharp moments of wit that is overall great to look at.","Don't see it if you are not a fan of the source material (Roald Dahl's original book and the movie with Gene Wilder).= 1 vote="
"77","79","Ambitious, Confusing, Disappointing, Entertaining, Fluffy  Lensy 6141",""," May 1st, 2017","See it if You can think like a kid-- it makes it magical. Put aside that the time frame makes no sense. If you don't expect much you'll have fun.","Don't see it if You expect wild sets, a story that makes sense, big epic numbers, you have young children (kids die brutally).=Also I went in with VERY low expectations & ended up enjoying myself. I thought like a kid and saw everything as magical from that moment forward. The kid playing Charlie was absolutely adorable, and Christian Borle as Wonka was fun, albeit too reserved. However, there were quite a few red flags for this production. First, I had no idea when this story was taking place. Charlie's family lived & dressed in a time where few people had electricity, washing machines were rare, and 79 cents was a lot of money. Yet the other kids who won had iPads, smartphones, access to Wifi. It made no sense.Second, the sets were a HUGE disappointment. If ever there was a show to blow your wad on the set budget, it would be this one, and they completely failed. The chocolate room was a diorama that they walked around.Third, other than the songs from the movie, the music was boring and forgettable.Be warned: kids die. Might traumatize young ones.All that being said, I did like it more than Bandstand....<U+00A0>Read more Read less= 3="
"78","20","Ambitious, Intense, Quirky, Entertaining, Fun  Lumiere",""," May 1st, 2017","See it if you just want to have fun. If you have zero expectations and more money than brains, it's fun and cute.","Don't see it if you're expecting anything resembling a quality musical. Timely jokes, annoying lines, lazy set design and horrible direction ruin the show.= 2="
"79","91","Funny, Great acting, Entertaining  David Z 6124",""," May 1st, 2017","See it if you are looking for a classic-style musical with high-tech innovations and quirky twists (and a great leading man performance)","Don't see it if you really hate the plot line from the Willy Wonka movies= 2="
"80","88","Funny, Enchanting, Entertaining  David W",""," May 1st, 2017","See it if enjoy a fantastical, fun evening or afternoon of musical theatre or enjoy the story of Charlie Bucket and the music of Marc Shaiman","Don't see it if are a vicious Knid!= 3="
"81","90","Funny, Clever, Great writing, Entertaining, Great staging  Melanie B 6095",""," May 1st, 2017","See it if you enjoyed the movie","Don't see it if you have no imagination= 2="
"82","70","Funny, Ambitious, Quirky, Entertaining, Fluffy  Tricia",""," April 30th, 2017","See it if you like a bit of a dark quirky comedy with some great oompa loompa singing and dancing- the best part!","Don't see it if you are looking for clever dimensional staging- was flat and lacked interest or don't care for the Roald Dahl story-with a snarky Wonka.= 1 vote="
"83","100","Funny, Delightful, Must see, Entertaining  Gina 6048",""," April 30th, 2017","See it if You love the story-telling of Roald Dahl. This show is entertaining for adults, as well as children.","Don't see it if You don't have an imagination.= 1 vote="
"84","69","Funny, Delightful, Disappointing, Insipid, Entertaining  Cherine",""," April 30th, 2017","See it if Well, I'm torn- If you saw the movie with Gene Wilder and want to reminisce and see a live stage production. Borle wasn't bad but show corny","Don't see it if You're expecting to see a fabulous set - NOT, or expecting to hear great lyrics - not happening, but it s cute and you can buy candy<U+0001F600>= 2="
"85","80","Clever, Great acting, Entertaining  Member 709915",""," April 30th, 2017","See it if you like Christian Borle, a cute story about children who want to win","Don't see it if you want adult entertainment= 2="
"86","70","Clever, Enchanting, Great acting, Underwhelming, Great singing  A2016",""," April 29th, 2017","See it if you missed it in London. Christian Borle & the cast is great & there are songs from the film that elevate the often forgettable score.","Don't see it if you want a Disney-like, dazzling, set- this is minimal with the exception of the Oompa Loompas, which were pretty innovative.= 3="
"87","72","Funny, Slow, Entertaining  Member 1d1d1f20",""," April 29th, 2017","See it if You want a family show that will entertain all.","Don't see it if You expect the movie(s) and incredible visuals. Scenically it was lacking. Score could have been stronger.= 2="
"88","65","Great acting, Quirky, Relevant, Disappointing, Fluffy  Roger S NYC",""," April 28th, 2017","See it if You would like to see Christian Borle and Jackie Hoffman together. Only problem is there isn't enough of them together.","Don't see it if Put this show near the bottom of your list and don't fret if you miss it.= 2="
"89","75","Delightful, Entertaining, Fun, Fluffy, Corny  Corey",""," April 28th, 2017","See it if You want an entertaining musical that's fun for the whole family. It takes a great story and adds some extra laughs and some solid songs.","Don't see it if You want something profound or you can't stand any silly/corny humor.=Also Christian Borle is a superstar.= 2="
"90","85","Enchanting, Entertaining, Fun, Well staged, A feel-good show  Peter 6048",""," April 28th, 2017","See it if you want a timeless musical good for the whole family. The staging is very clever and Christian Borle and Emily Padgett are excellent","Don't see it if you only like heavy, depressing dramas or can't appreciate a feel good show like many of the critics.= 2="
"91","21","Disappointing, Excruciating, Overrated  David 626377",""," April 28th, 2017","See it if banal, trivial and one of the worst shows to hit Broadway this season. Sets look like a high school production, choreography lifeless, dull.","Don't see it if you are expecting a full, awe-inspiring evening in the theatre, with great performances, great music and something for your expensive ticket= 3="
"92","80","Clever, Delightful, Hilarious, Entertaining, Great staging  kitty 6101",""," April 28th, 2017","See it if You want to have fun, tons of laughs, entertaining lyrics and chuckle with the Oompa Loompas. Staging was creative and enjoyable to witness","Don't see it if You aren't into chocolate. . It is a little draggy at times and disjointed=Also The puppetry is so talented and amazing and worth to see that. You will have fun if you go...<U+00A0>Read more Read less= 2="
"93","88","Funny, Clever, Delightful, Quirky, Fluffy  Marc B",""," April 27th, 2017","See it if you love the original film or the remake. The cast is great and there is some wonderful special effects.","Don't see it if This show urges the audience to use its imagination, which is good but it comes at the expense of a big, bold set. Not as  fun  as you hope= 2="
"94","69","Disappointing, Insipid, Slow, Great singing, Fluffy  Evelyn S 6146",""," April 27th, 2017","See it if You loved the movie","Don't see it if If you expect amazing effects, want a story with some depth.=Also Christian Borle, an amazing actor who deserves all the kudos he receives and then some carries the show but, imho, his talents are wasted here....<U+00A0>Read more Read less= 4="
"95","75","Funny, Delightful, Great acting, Slow, Entertaining  Jillian",""," April 27th, 2017","See it if you are a fan of Christian Borle. He really makes the role his own and is a delight to watch.","Don't see it if you are expecting anything like either of the previous movies or the London production. The first act was super slow.= 2="
"96","55","Funny, Disappointing, Entertaining, Lame  smileyman",""," April 27th, 2017","See it if You love Christian Borle in shows you can take your kids to. The actors are good, and the factory is well-done.","Don't see it if You want an inventive adaption and a non-clich<U+00E9>d set of characters.=Also My biggest problem is the amount of pop-culture references. Charlie and the Chocolate Factory is such a timeless story, so seeing Mike Teavee dab and Violet's father plugging her YouTube channel made me upset. It's a fun show, though....<U+00A0>Read more Read less= 3="
"97","72","Disappointing, Cliched, Dated, Great staging  Alex A.",""," April 26th, 2017","See it if You want a sweet time at the theatre (led by Christian Borle)","Don't see it if You're not a big fan of basic sets, cliche songs and kids on broadway= 3="
"98","77","Disappointing, Cliched, Overrated  Naomi B",""," April 26th, 2017","See it if Christian B. and Charlie were great, but it was uneven. Not sure if it's for 7 year olds or 70 year olds.","Don't see it if You want an immersive magical experience. The sets were disappointing too.= 2="
"99","83","Clever, Enchanting, Great acting, Entertaining, Great staging  SUSANC P",""," April 26th, 2017","See it if You enjoyed the movie. Updated characters. Christian Borle would be a great Willie Wonka if he were directed to be larger than life.","Don't see it if You you don't like dark comedies.= 2="
"100","80","Clever, Great acting, Masterful, Disappointing, Entertaining  Laura 6048",""," April 26th, 2017","See it if you are interested in seeing an updated version of the show","Don't see it if You are expecting a magical set design.= 2="
"101","84","Funny, Delightful, Enchanting, Great singing, Great staging  linda 58919f84",""," April 26th, 2017","See it if Christian Borle is terrific.","Don't see it if You are jaded and need relevant plays This is a confection.= 2="
"102","96","Clever, Entertaining, Great singing  Janet 5",""," April 25th, 2017","See it if you enjoy great singing. Christian Borle was fantastic! The Oompa-Loompas were absolutely hysterical.","Don't see it if You don't enjoy silliness.= 3="
"103","12","Disappointing, Excruciating, Fluffy, Racist, Flat-out bad  Brodo Swaggins",""," April 24th, 2017","See it if you like people taking dumps on your childhood.","Don't see it if you have respect for your kids or yourself. Nothing about this show works. See Anastasia instead. Or anything, really.=Also The Oompa Loompas are cute at first. Then they have a whole song about Wonka rescuing them from their plight as natives and giving them a better life through indentured servitude. The chorus is written in unga-bunga faux African gibberish. If they were black actors this show would be run out of town. Unbelievable....<U+00A0>Read more Read less= 2="
"104","30","Depressing, Grim, Charmless  Christopher C 2",""," April 24th, 2017","See it if you have no expectations of being entertained or charmed","Don't see it if you harbor sweet, nostalgic feelings for the movie and/or the book= 5="
"105","55","Quirky, Disappointing  Lindsayyyy",""," April 23rd, 2017","See it if you love Christian Borle, he's the only redeeming part of this show","Don't see it if you have high hopes for this show and want to be enchanted, seriously disappointing= 3="
"106","96","Funny, Delightful, Great acting  Christine M 721",""," May 8th, 2017","See it if you want to be entertained, young or old","Don't see it if you don't want to be around kids in a theater=Also My review of Charlie and the Chocolate Factory: I gave this a 10 and so did my daughter, husband, girlfriend and her daughter. I smiled or laughed the entire show! Christian Borle was SUPERB as Willy Wonka! Charlie was so adorable as was the entire cast! The oompa loompas were so funny and creative! I won't spoil how they do it! Go see it to find out! The little discreet but not so discreet jokes about Trump are hysterical! One of my favorite scenes was done on an almost completely blank set, and it was the funniest scene of the show. It just proves you don't need to have elaborate set to make it a great show! Music was great, loved the sets (even the empty ones! Lol) Not sure why reviewers don't love it. Enjoyable for ALL fans of Willie Wonka! <U+0001F44D><U+0001F44D>PS I don't find the reviews fair that the critics are giving very fair, the are way too harsh! I see a lot of broadway and this was definitely worth the price of the ticket. They must be broadway snobs or something!...<U+00A0>Read more Read less= 0="
"107","61","Delightful, Disappointing, Fluffy  Cheryl 6311",""," May 8th, 2017","See it if You need something for children and like Wilkie wonka","Don't see it if You are expecting over the top sets and presentation,= 0="
"108","80","Ambitious, Quirky, Great staging  Jason W",""," May 7th, 2017","See it if you are looking for a show to take the whole family to. Great staging and impressive sets.","Don't see it if you are looking for something with meat. The show flows well, but it's a bit slow in places. You don't get to the factory until Act 2.= 0="
"109","88","Funny, Clever, Entertaining, Great singing, Great staging  Cindy 15",""," May 3rd, 2017","See it if You love great staging, dancing and an interesting story. I have not seen the films but loved this show.","Don't see it if You don't like Christian Borle. You don't like dark comedy.= 0="
"110","94","Funny, Absorbing, Clever, Delightful, Entertaining  VICTOR V",""," April 30th, 2017","See it if - You want to see a good family-friendly musical - You can use your imagination to  see  the sets at times - You liked Gene Wilder's Wonka","Don't see it if - You need big, fancy sets - You expect a scene-for-scene recreation of the original movie - You are a curmudgeon=Also First, if you rated this show low, you're wrong :-). This is a very good adaptation based on the original movie, with some of the same songs with new ones added. Christian Borle has a look that to me embodies Wonka- wonder with a touch of mischief. The supporting cast is very good, Charlie Bucket was well-played, and the not-good kids fit in (slightly altered). Not a game-changer, not a huge-name star, but a solid musical that is family-friendly. The set is mostly bare-bones.One of the best things in my opinion were the Oompa-Loompas: Yes, they are in the play and yes, they are live. If you ever dreamed of a chorus line of Oompa-Loompas, this is your chance.The theatre itself is great- good leg room and wide-enough seats. And there were some nice touches on the outside of the theatre- take the time to read the legal notice to the right of the entrance doors, and don't give up if it gets boring.Summary: Good, solid show that delivers a great evening of entertainment....<U+00A0>Read more Read less= 2="
"111","88","Funny, Entertaining, Fluffy  Alison 7003",""," April 30th, 2017","See it if You want to take your children, feel nostalgic for the Gene Wilder film and just want to be entertained","Don't see it if You like a thinking, resonant musical= 2="
"112","60","Disappointing, Overrated  Joshua Ringler",""," April 30th, 2017","See it if You haven't seen the movie, you have children, or you want to give something different a chance.","Don't see it if You will expect the movie or the magic. Thats not there= 3="
"113","100","Great acting, Masterful, Must see, Hilarious, Great singing  TarTar",""," April 29th, 2017","See it if You love just a great...well written version.....needs a few good laughs.....amazing show. Must see!","Don't see it if You can't not see this != 2="
"114","91","Funny, Clever, Entertaining, Great staging  Cynthia 6274",""," April 28th, 2017","See it if You're a fan of Willy Wonka & the Choco. Factory/like family shows. It was clever & funny. Reminded me of the original not the 2005 version.","Don't see it if You hate it Willy Wonka and the Chocolate Factory or don't like family shows= 2="
"115","71","Funny, Ambitious, Quirky, Disappointing  Meeditoria",""," April 28th, 2017","See it if You adore Christian Borle or are a huge Dahl fan or of the story. You enjoy fun bit part characters. You also don't mind a bit of fluff.","Don't see it if You're expecting to be as dazzled by amazing effects or over the top scenery. You liked the Johnny Depp movie. Can't take kid audiences.=Also I wanted to love this show, I really did. Christian Borle is one of my favorite actors and is a comedic genius, but he really doesn't get enough chances to do what he does so well. Sounds odd, right  You'd think this part would allow that. He did slip in a few nice ad-libs and riffed nicely with the predictably cynical and zany Jackie Hoffman, but didn't seem to really let loose. His singing was superb, however, in both the silly and the sincere songs.The Golden ticket children/actors are fun, particularly the Russian ballerina Veruca Salt and the cyber Mike Teevee.There's something missing in the show, however, and it's hard to pinpoint what. Heart  Earnestness  Better staging  There's a moment when you're expecting, here it comes, that beautiful world of chocolate, and then you see it--That's it  Really=I ranked it  low good  because I felt like I got a tease with only little fulfillment.If you have small children there are things that might frighten them rather than delight....<U+00A0>Read more Read less= 2="
"116","90","Funny, Clever, Enchanting, Great acting, Great singing  Chas 7114",""," April 27th, 2017","See it if You like terrific performances and pleasant surprises.","Don't see it if You can't set aside your prejudices about  family programming.=  2="
"117","71","Funny, Quirky, Disappointing, Slow, Fluffy  Adrienne B",""," April 27th, 2017","See it if You're looking for a fun family event","Don't see it if You're a big fan of either movie=Also From all the marketing, I was expecting over the top candy everywhere. You know, you can eat everything. Where were the snozzberry walls  I get that it's a show, and everything has to be mobile to do scene changes, but the bit where Augustus falls in the chocolate lake ( bath  in this case) was really small and not at all impressive or wondrous. It was a box instead of being this vast room. I had hoped for Peter and the Starcatcher levels of Christian Borle, and instead he seemed to just phone it in. I was disappointed....<U+00A0>Read more Read less= 2="
"118","80","Entertaining  Tracy 6",""," April 27th, 2017","See it if you have children who you are exposing to broadway for the first time or if you are a fan of Christian Borle - this role was meant for him.","Don't see it if you expectations are high and you are expecting to see an over-the-top production. The sets are minimalist, and the music is forgettable.= 2="
"119","91","Funny, Great acting, Must see, Great singing  Ashley 709727",""," April 27th, 2017","See it if You love the movie Charlie and the chocolate factory","Don't see it if You don't love the movie Charlie and the chocolate factory= 2="
"120","72","Clever, Delightful, Overrated, Entertaining, Great singing  carmen 711134",""," April 27th, 2017","See it if great for the kids to watch","Don't see it if no comments= 2="
"121","90","Funny, Ambitious, Delightful, Great acting, Entertaining  Maya D-G",""," April 27th, 2017","See it if You are a fan of Roald Dahl's books","Don't see it if You're a pedophile or not into children's musicals= 1 vote="
"122","80","Enchanting, Entertaining, Great staging  Maria 7116",""," April 26th, 2017","See it if You like candy, if you are thankful and if you are a person who loves musicals","Don't see it if You like more realistic stuff= 1 vote="
"123","84","Delightful, Entertaining, Great staging  Kym V",""," April 26th, 2017","See it if you like big brassy musicals with lots of effects","Don't see it if you want a truly Dahl experience= 2="
"124","70","Funny, Clever, Quirky, Disappointing, Entertaining  Jake 6266",""," April 26th, 2017","See it if You're ok with a new perspective on the book and or movie. The show doesn't try to replicate the Gene Wilder movie for its own benefit","Don't see it if You expect lush staging- the sets were not as immersive as you might expect considering the source material. Aren't comfortable with dark=Also This show was surprisingly dark at times, including the portrayed deaths of Veruca and Violet. Christian Borle offers a unique perspective and is quite funny. Jackie Hoffman is particularly great. The Oompa-loompas are clever....<U+00A0>Read more Read less= 1 vote="
"125","99","Delightful, Enchanting, Entertaining  Roy 6321",""," April 26th, 2017","See it if Much better than the so called reviews rated it. The first act was very good. Act 2 was incredible.","Don't see it if You don't like musicals= 1 vote="
"126","88","Clever, Entertaining  wendy 6189",""," April 26th, 2017","See it if If you liked the movie and you like Christian Borle","Don't see it if If you r not a fan of Roald Dahl.= 1 vote="
"127","95","Clever, Delightful, Great acting, Entertaining, Great singing  John 6066",""," April 26th, 2017","See it if You want a fresh take on a classic story.","Don't see it if You are not a fan of Roald Dahl.= 1 vote="
"128","75","Funny, Delightful, Dizzying, Charming, Silly  Trevor 4294",""," April 26th, 2017","See it if you don't mind seeing a show that is not without its flaws, but will nonetheless be an enjoyable and fun night of theatre","Don't see it if you pay a high amount of attention to detail and would not be unable to see past the production flaws, are not interested in show for kids= 1 vote="
"129","69","Funny, Disappointing, Slow  Erica 2",""," April 24th, 2017","See it if You love Christian Borle, have an open mind and are ok with seeing a new twist on the classic.","Don't see it if You are expecting to see the book played out on stage= 3="
"130","90","Clever, Delightful, Enchanting, Great acting, Hilarious  Gina S 6132","  On","See it if You want a great show to bring your family, very funny and will keep children's attention. Extremely entertaining! Christian Borle was great","Don't see it if You do not like a sillier sort of show."," 0="
"131","90","Absorbing, Clever, Delightful, Great acting, Entertaining  DanielleBerubz","  On","See it if you want to see something new on the stage. Great cast for such a clever show. Also lots of laughs in the audience.","Don't see it if You or your kids are scared of the Oompa Loompas or seeing veruca being ripped apart."," 0="
"132","70","Clever, Entertaining, Good dancing  Sara 7091",""," May 8th, 2017","See it if you love the movie & the colorful sets & costumes. Christian Borle is great & the dancing -- ditto.","Don't see it if you're looking for well-rounded characters making compelling choices= 0="
"133","70","Great acting, Disappointing, Slow, Hilarious, Entertaining  Karina 7052",""," May 7th, 2017","See it if Christian Borle is great! However, the stage design is a huge disappointment.","Don't see it if you don't like the book and have high expectation= 0="
"134","45","Banal, Confusing, Cliched, Overrated, Slow  Vanessa 7126","  On","See it if You love the Charlie's and The Chocolate Factory.","Don't see it if You don't like the movies ad don't want to see a boring show."," 0="
"135","49","Funny, Edgy, Disappointing, Slow, Fluffy  frozentreats",""," May 4th, 2017","See it if You are a fan of Christian Borle, have kids that are a fan of the story","Don't see it if You want to see an amazing piece of theater or impressive sets=Also The first act was one of the worst Broadway experiences I've had. Very slow and the songs were very mediocre. The second act was much better, but I still wouldn't recommend spending a lot of money on this show....<U+00A0>Read more Read less= 0="
"136","68","Great acting, Confusing, Disappointing, Overrated, Great singing  Scott M 7123",""," May 3rd, 2017","See it if You must see Christian Borle","Don't see it if If you are a purest to book or original movie.= 0="
"137","95","Funny, Delightful, Enchanting, Entertaining  Anthony 1701","  On","See it if If you liked the original Gene Wilder movie or the more recent Johnny Depp movie","Don't see it if If you don't like musicals or kids oriented plays"," 0="
"138","80","Funny, Ambitious, Quirky, Entertaining  Alison 8",""," May 2nd, 2017","See it if You enjoy the movie. You are looking for a good family friendly show. You love Christian borle","Don't see it if You don't like cheesy musicals. You don't like funny and youthful shows= 0="
"139","88","Delightful, Entertaining  Joel 8",""," May 2nd, 2017","See it if You are a fan of The Ronald Dahl books and the Charlie and Chocolate Factory series.","Don't see it if If you don't like campy gross humor.= 0="
"140","85","Funny, Clever, Delightful, Entertaining, Great staging  Susan D 6133",""," April 30th, 2017","See it if You want to smile and laugh and be thoroughly entertained. It's for adults and kids! If you love candy you will think the show is  sweet !","Don't see it if You don't like the fantasy of candy making tales or want to smile and laugh! There was only 1 scene I could have done without.= 0="
"141","75","Clever, Quirky, Great singing  Rhonda 4",""," April 29th, 2017","See it if You are a Christian Borle fan. He doesn't disappoint","Don't see it if You were expecting lavish sets.= 1 vote="
"142","27","Confusing, Disappointing  Katie T 7039",""," April 26th, 2017","See it if If you get free tickets","Don't see it if If you want to be entertained- sadly this production lacks all the magic you think of when you hear Charlie or Willie Wonka= 1 vote="
"143","84","Funny, Absorbing, Delightful, Enchanting, Great staging  Fran 6069",""," April 26th, 2017","See it if Christian Borle is wonderful. If you are nostalgic for the Gene Wilder classic, you will love this updated production and the beautiful set.","Don't see it if You don't like either of the movies.= 1 vote="
"144","85","Clever, Quirky, Disappointing, Entertaining  Susan 607545",""," April 26th, 2017","See it if You love Christian Borle You can get discount tickets","Don't see it if You have to pay full price= 1 vote="
"145","10","Disappointing, Overrated, Slow, Heartbreaking  Kathi 2",""," April 23rd, 2017","See it if You are a fan of Christian Borle, John Rubinstein and Jackie Hoffmann","Don't see it if You were a fan of the Gene Wilder movie and the book its supposed to be based on= 4="
"146","77","Clever, Delightful, Edgy, Quirky, Refreshing  Claire 7113",""," April 23rd, 2017","See it if You loved the movie growing up. This is a new way to see the movie.","Don't see it if You simply hate everything in life= 3="
"147","85","Funny, Quirky, Entertaining  Ilyse R","  On","See it if you have kids","Don't see it if you expect the gene wilder version. though christian borale is excellent"," 0="
"148","85","Funny, Clever, Delightful, Great acting, Entertaining  EVA C",""," May 1st, 2017","See it if It was fun Perfect for children and adults Totally entertaining. Didn't really have an interest in seeing but I was so pleased Great","Don't see it if You don't like musicsls= 1 vote="
"149","90","Funny, Clever, Delightful, Entertaining, Great staging  Pat P 6146",""," April 30th, 2017","See it if You want to see something lighthearted and fun . Took my 2 granddaughters age 9 and 5 and they loved it.","Don't see it if You want it to be just like the movie. There are some differences but not major changes to the story line.= 1 vote="
"150","86","Ambitious, Clever, Delightful, Enchanting, Entertaining  EdnaMckenna",""," April 30th, 2017","See it if Great show the cast was fantastic the umpa limpas were great","Don't see it if Don't like plays= 1 vote="
"151","90","Clever, Delightful, Must see, Riveting, Entertaining  Emily P 7091","  On","See it if you are a true fan of willy wonka. or if you just love christian borle as much as i do, he's amazing. a good laugh.","Don't see it if you're expecting spectacular sets and props that look as big and elaborate as the movie"," 1 vote="
"152","90","Absorbing, Epic, Great acting, Entertaining, Great staging  Corrin H","  On","See it if You love a trip into the world of your imagination. It's kid friendly and a must see if you saw the original movie.","Don't see it if You don't like thinking out side the box or if you don't have a wild imagination."," 1 vote="
"153","91","Funny, Clever, Delightful, Enchanting, Entertaining  Andrew 7018",""," April 28th, 2017","See it if you want to take a trip back to your childhood.","Don't see it if you aren't a fan of Willy Wonka!= 1 vote="
"154","91","Great acting, Refreshing, Entertaining, Cute, Chocolatey  MichaelDeVito","  On","See it if You are looking for a family-friendly show that is entertaining for everyone! Who doesn't love chocolate !","Don't see it if You're not into crazy numbers not quite resembling other versions."," 1 vote="
"155","90","Clever, Delightful, Riveting, Entertaining, Great staging  Alexis McCrae",""," April 27th, 2017","See it if You want a light-hearted performance guaranteed to make you laugh and recollect on a childhood classic!","Don't see it if You don't like candy, children, or crazy fun.= 1 vote="
"156","100","Great acting, Must see, Entertaining, Great singing, Sosweetning  JamesJohnson","  On","See it if I absolutely loved the show and I loved the story that it tells.","Don't see it if If youre not into musicals"," 1 vote="
"157","80","Delightful, Quirky, Great staging  Member 7040576",""," April 27th, 2017","See it if You enjoy theatre with your family. It has something for everyone. It's colorful and funny. Familiar songs and new ones too.","Don't see it if Your looking for a deep & moving experience. It's a fun & quirky show. Just be sure to be  the good kid  lol= 2="
"158","72","Delightful, Great acting, Cliched, Insipid, Great singing  Jill L 6269",""," April 26th, 2017","See it if you want to hear Christian Borle sing.","Don't see it if you like big, flashy set design.= 1 vote="
"159","79","Delightful, Enchanting  Nicholas W 7116",""," April 26th, 2017","See it if If you love a good musical adaption from a movie","Don't see it if If you hate musicals adapted from movies= 2="
"160","100","Funny, Clever, Delightful, Great acting, Great singing  Rosa 7116",""," April 26th, 2017","See it if Love candy","Don't see it if Hate candy= 2="
"161","85","Funny, Clever, Epic, Great acting, Must see  Jewel S 7115",""," April 25th, 2017","See it if you like family-related movies.","Don't see it if you're not into children's movies.= 2="
"162","75","Funny, Delightful, Quirky  Lee 7114",""," April 24th, 2017","See it if You are a ten year old kid or a kid at heart, I thought it was charming and well done with Christian Borle very funny as Willy Wonka.","Don't see it if 2 hours 40 minutes is too long for you or your children, having said that the kids around me loved it != 2="
"163","77","Cute show for middle schoolers  Walkman2305",""," April 24th, 2017","See it if Cute show with excellent performance by Ryan Foust as Charlie. Good play for grand parents to bring their grand children too.","Don't see it if You worry your children may be too young for the gruesome, but wonderfully choreographed, death scene of Veruca.= 2="
"164","81","Funny, Clever, Delightful, Entertaining, Fluffy  RK6334",""," April 23rd, 2017","See it if You have kids to bring or a sweet tooth.","Don't see it if You are looking for a mature performance.= 2="
"165","100","Clever, Delightful, Edgy, Relevant, Entertaining  Alexa 711366",""," April 23rd, 2017","See it if You like things that happen nowadays.","Don't see it if You don't like a great adventure.= 3="
"166","87","Funny, Great acting, Entertaining, Cute, Unique  Felicia D"," On","See it if You enjoy the movies or book the musical is based on.","Don't see it if You don't like the movies or book the musical is based on."," 1 vote="
"167","56","Confusing, Disappointing, Cliched, Insipid, Slow  Ellen 7118"," On","See it if If you grew up loving Willy Wonka. It will be a trip back to your childhood. Christian Borle and the cast are great.","Don't see it if If you did not grow up with Willy Wonka. There is nothing interesting to grab onto. The cheap set doesn't help.","Also A lighter directorial hand and a much more imaginative set would have helped immeasurably. Audience members who seemed to have a fond childhood memory of the movie were able to fill in the blanks....<U+00A0>Read more Read less= 2="
"168","72","Funny, Clever, Delightful, Quirky, Great staging  Maya F 7115","  On","See it if You enjoyed the movie","Don't see it if You didn't enjoy the movie"," 2="
"169","92","Ambitious, Clever, Enchanting, Thought-provoking, Quirky  Member e95e3cfb","  On","See it if You love Christian Borle, the story, oomph loompas, and want to feel like a kid again","Don't see it if You're not entranced by the story or extraordinarily cynical and unwilling to escape reality."," 3="
"170","98","Funny, Great acting, Hilarious, Kid-friendly, Crazy good  Rebecca M 7129","  On","See it if you have kids! It is a great show for kids to feel all that emotion! It's quite incredible! I love this show!","Don't see it if you like completely serious shows! It was definitely kid friendly and hilarious for kids and also for some adults. It all depends!"," 0="
"171","70","During previews Insipid, Fluffy  Bonnie E 6301",""," April 22nd, 2017","See it if you have small children - it does have it's moments but not enough to keep the three year olds on either side of me fully entranced","Don't see it if you loved the movie with Gene Wilder - not even close and I adore Christian Borle.= 3="
"172","65","During previews Cute, Silly, Kitschy, That crash you feel after a sugar rush  Jenna the Musical",""," April 21st, 2017","See it if you want to see Christian Borle being a total superstar or want to hear songs from the movie like  Pure Imagination.","Don't see it if you're expecting Wonka-esque production value on the level of the movie. For the majority of this, you have to use your imagination.= 12="
"173","66","During previews Quirky, Entertaining, Fluffy, Hokey, Mixed  Lucinda",""," April 20th, 2017","See it if you want to enjoy Christian Borle's vocals and comedic expression, you appreciate of-the-moment references added to the book","Don't see it if you dislike children in lead roles in musical theater; you're expecting to unleash your imagination with a grandiose production=Also I was left wanting more. Christian Borle is great, yet not used to his full potential....<U+00A0>Read more Read less= 8="
"174","10","During previews Dizzying, Indulgent, Disappointing, Excruciating, Overrated  JasonBKLYN",""," April 20th, 2017","See it if You want to see Christian Borle & Jackie Hoffman. Other than that only if you are under the age of 10 would this show give you any joy.","Don't see it if You were a fan of the film & the songs. This production lacks spectacle! Sets & costumes have been scaled down since London run. Skip it!= 5="
"175","45","During previews Disappointing, Disturbing, Fluffy, Minimal  Angela Mansberry",""," April 19th, 2017","See it if you have nothing else better to do  Keep your expectations very low and you may find it tolerable.","Don't see it if you love Dahl's novel or either of the Willy Wonka films. Nostalgia seekers are sure to be disappointed.= 9="
