"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"240","90","During previews Enchanting, Cute, Fluffy, Good adaptation, For fans of the movie  Victoria P 6065",""," March 31st, 2017","See it if You love the movie- the audience I was in LOVED the movie and you could tell. You love the Romanov story.","Don't see it if You will miss the Rasputin/Bat plotline of the movie. You don't like adaptations with big changes to the story.=Also The new songs were really well done and fit with the old songs. I really liked the Gleb addition and the more serious look at the fate of the Romanovs. Could have used a slightly bigger ensemble with more energetic dancing to make it a bit more  Broadway.=rid of the cheesy animated digital projections....<U+00A0>Read more Read less="
"241","85","During previews Romantic, Entertaining, Great singing, Great staging  James M 6158",""," March 30th, 2017","See it if You like great costumes, lighting and special effects, historical romance stories, & strong, well sung leads.","Don't see it if It would bother you that the three leads at times are too  modern  in speech, manner & song, especially when the rest of the cast isn't="
"242","81","During previews Cliched, Entertaining, Great costumes, Great singing, Beautiful projections  Shanphelia",""," March 30th, 2017","See it if you'd like to see a fairy-tale type story without too many twists or turns. Great acting & singing all around, and projections are gorgeous","Don't see it if you're bothered by plot holes or somewhat sudden shifts in character focus; you want to see something very deep and edgy,=Also I thought the set designs and projections all made for an overall enchanting effect. The leads are all very charismatic - special shout outs to John Bolton and Caroline O'Connor for their lively dancing & romance in Act 2, even though this meant the show seemed to change its focus rather dramatically between acts. Ramin Karimloo, as always, is a strong presence with an amazing voice, but his character's motivations weren't entirely developed. He's doing the best he can with the character, and his song  Still  was an absolute highlight....<U+00A0>Read more Read less="
"243","67","During previews Disappointing, Fluffy  Member 2ad54e71",""," March 30th, 2017","See it if Your kids insist.","Don't see it if You want great music, great book and great show="
"244","100","During previews Absorbing, Delightful, Must see, Great singing, Great staging  Member cfe27049",""," March 30th, 2017","See it if you like theatrical productions with great staging, costumes, great singing & an interesting story line","Don't see it if You don't like fairy tale type stories loosely based on historical events.="
"245","92","During previews Absorbing, Enchanting, Entertaining  Jeremy H",""," March 30th, 2017","See it if like a good love story; like beautiful staging and set design; love the story and the movie","Don't see it if are not into love stories; don't like Russian storylines="
"246","68","During previews Overrated, Great singing, Great staging, Fluffy  Rachel S 6243",""," March 29th, 2017","See it if You liked the movie. You like beautiful scenery and like a big lush musical.","Don't see it if You get upset by glaring holes in a plot. You want a more complex score.=Also My daughters (16 & 11) loved it. The rest of the audience appeared to be in rapt delight. It was fine. The scenery was gorgeous and creative. The few dance scenes were well staged and beautifully done. The short comic relief in the second act was needed (by me) earlier, but was welcome. It could have been great, but the whole javert/valjean thing wasn't really developed and was boring. I wanted to feel something for the characters but I walked away unmoved....<U+00A0>Read more Read less="
"247","89","During previews Absorbing, Enchanting, Great acting, Profound, Great singing  Chazz P",""," March 29th, 2017","See it if You adored the movie, and you appreciate a more historically accurate and darker take on the story. The music and cast are both amazing.","Don't see it if You REALLY want to see Rasputin (go see Beardo if you want that), or you just really don't like musicals that don't smother you to death.="
"248","98","During previews Absorbing, Delightful, Enchanting, Must see, Great singing  Michelle Levine",""," March 29th, 2017","See it if You want a great plot + a FANTASTIC cast + PURE. FREAKING. MAGIC.","Don't see it if You were a little attached to the original/ touchy about the historical accuracy="
"249","100","During previews Delightful, Enchanting, Exquisite, Entertaining, Great singing  Maria 44",""," March 29th, 2017","See it if This is a truly beautiful show with an unparalleled cast. Ravishing. Sumptuous. Can see how gorgeous the fabric in the costumes is from mezz","Don't see it if ...you want edgy or quirky and historical accuracy. Projections turn you off.="
"250","84","During previews Great acting, Entertaining, Great music, Great singing, Great staging  Dawn 12",""," March 28th, 2017","See it if you like traditional musicals with good acting, singing, and staging or if you want to see a more grown-up version of the animated film.","Don't see it if you expect an exact replica of the animated film (this version is edgier) or if you're not a fan of traditionally staged musicals.="
"251","90","During previews Delightful, Enchanting, Romantic, Great singing, Great staging  JLiu",""," March 28th, 2017","See it if you love great staging, elaborate sets and a romantic story. The cast was perfect and so were the songs.","Don't see it if you are not into family-friendly musicals, or didn't like the original movie.="
"252","100","During previews Delightful, Enchanting, Exquisite, Great singing, Great staging  Jeff B 6072",""," March 26th, 2017","See it if you love beautifully staged and scored theatre performed by a perfect cast.","Don't see it if you are only interested in  message musicals . If so, it's your loss.=Also One of the most exquisitely staged and scored shows I have ever seen. Christy Altomare, Derek Klena, John Bolton, Ramin Karimloo, Mary Beth Peil, and especially Caroline O'Connor (who steals every scene in which she appears despite having a pretty small role) are all perfect. I hope this show runs forever. I know I plan to see it again and again. No one will ever really know what happened to Grand Duchess Anastasia but the resolution Lynn Ahrens wrote is what I hope really happened....<U+00A0>Read more Read less="
"253","80","During previews Ambitious, Romantic, Entertaining, Great singing  BaStagecrusader7",""," March 25th, 2017","See it if You love the movie & it's music. Want to see stars on the rise and a talented musical cast . Desire a family fairytale and princess story.","Don't see it if You are looking for an edgier story, more emotional , want a real razzel dazzle or just Looking for Something new.=Also Love Ramin Karimloo and felt his character needed more development. Gleb (Russian comrade) was a good addition but not taken far enough, there should havebeen more between him and Anya. The true joy of the evening was hearing this talented cast sing! Go see it just to see also these Stars on the rise Christy Altomare & Derek Klena !! My daughter looooved it!...<U+00A0>Read more Read less="
"254","85","During previews Ambitious, Epic, Exquisite, Great singing, Great staging  Carl W",""," March 23rd, 2017","See it if You like traditional musical theatre writ large,dazzling sets and stagecraft, attractive leads with powerful voices, great costumes.","Don't see it if You like nontraditional musical theatre, hate Disney (sort of) and require edgy characters, narrative, and music or if you want avantgarde="
"255","92","During previews Great acting, Romantic, Entertaining, Great singing, Great staging  NealMann",""," April 23rd, 2017","See it if you love great actors singing their hearts out. A very entertaining and enjoyable show.","Don't see it if you want to see something innovative or original. This is not a groundbreaking show.="
"256","78","During previews Enchanting, Disappointing, Slow, Great singing  Briana D",""," April 21st, 2017","See it if You enjoy the movie and want to see a show that has exquisite design elements.","Don't see it if You have high expectations="
"257","88","During previews Enchanting, Refreshing, Romantic, Great singing, Great staging  Yuqi",""," April 21st, 2017","See it if You are looking to be enchanted, Christy's performance is not to be missed, definitely Tony worthy.","Don't see it if You don't like to see musicals that are based on animated films.="
"258","90","During previews Delightful, Enchanting, Great acting, Great singing  Macy7110",""," April 21st, 2017","See it if You loved the movie and like historical fiction","Don't see it if You disliked the film. Tons of stuff is different but the core is the same="
"259","90","During previews Enchanting, Refreshing, Great singing, Great staging  Zachary J",""," April 20th, 2017","See it if You are interested in great singing and a new twist on the classic story. They do a great job of reinvention!","Don't see it if You're looking for a show that's an exact replica of the animated film.="
"260","98","During previews Delightful, Enchanting, Must see, Romantic, Great singing  Valerie 27",""," April 20th, 2017","See it if you liked the animated movie and wouldn't mind a little more of the history aspect of the story.","Don't see it if you liked Rasputin and the magical element he brought to the movie."
"261","95","During previews Must see, Romantic, Entertaining, Great singing, Great staging  Samara 7090",""," April 19th, 2017","See it if You have an interest in history and fairy tales combined, or you like romance stories","Don't see it if You don't like romance stories or you don't like historical fiction="
"262","60","During previews Absorbing, Great singing  Paul 6194",""," April 16th, 2017","See it if Enjoy a new take on an old story. Great costumes and projections. Supporting cast is great.","Don't see it if You are expecting an exact retread of the animated film.="
"263","87","During previews Ambitious, Enchanting, Refreshing, Entertaining, Great staging  Jake L 6068",""," April 14th, 2017","See it if You have any interest in theatre tech, seeking a family show for both boys & girls, need something light and endearing, love ballet!","Don't see it if You are expecting the movie or dislike Disney-esc productions="
"264","45","During previews Banal, Cliched, Slow, Great singing, Fluffy  Jordan S 6083",""," April 14th, 2017","See it if If you like your musicals nearly sung through, or if you are a fan of the movie. The cast sounds pretty","Don't see it if You don't like your musicals overlong (2:40), or stuffed with banal songs and a poor, nonsensical book="
"265","100","During previews Enchanting, Intelligent, Entertaining, Great singing, Great staging  Barbara 6053",""," April 13th, 2017","See it if You want to see a show with fantastic sets, singing,music, story","Don't see it if You don't like musicals="
"266","90","During previews Delightful, Enchanting, Exquisite, Great singing  Katie 35",""," April 13th, 2017","See it if You like large productions (big dance numbers, lovely set, etc.), like  princess stories,  are an animated Anastasia fan (like myself!)","Don't see it if you are expecting it to be exactly like the movie...the plot differs quite a lot"
"267","76","During previews Funny, Delightful, Enchanting, Exquisite, Entertaining  Amethyst S 7100",""," April 13th, 2017","See it if You love disney.","Don't see it if You're looking for a historic portrayal of Anastasia.="
"268","91","During previews Delightful, Enchanting, Entertaining  Lisa K 6308",""," April 12th, 2017","See it if It was an amazing show. The costumes, scenery, and music were really good. Great for kids.","Don't see it if You are expecting more than a fairy tale.="
"269","81","During previews Delightful, Enchanting, Great acting, Entertaining, Great singing  Mariah 7099",""," April 9th, 2017","See it if If you like the movie or enjoy childish tales","Don't see it if If you are a history nerd or are looking for a deep meaningful story="
"270","98","During previews Absorbing, Epic, Must see, Romantic, Entertaining  Susana L 6124",""," April 9th, 2017","See it if you like to be entertain with music and some exotic dancing, into a low key romance plot with the semi-historical account.","Don't see it if looking for accurate account of history. Not into cultural diversity.="
"271","100","During previews Epic, Masterful, Entertaining  Yocheved R",""," April 8th, 2017","See it if if you loved the '95 movie and want to be enchanted by this magical production. The cast is amazing and the set and costumes are stunning","Don't see it if if you hated the movie="
"272","91","During previews Exquisite, Great acting, Great staging  Jennifer R 4",""," April 6th, 2017","See it if you love lavish sets with beautiful costumes and delightful characters performed by talented artists. Ramin Karimloo alone is worth seeing!","Don't see it if you are looking for an exact replication of the movie. Songs were well done but didn't particularly stick with you.="
"273","100","During previews Absorbing, Ambitious, Epic, Must see, Great staging  COLIN G 6159",""," April 4th, 2017","See it if You love great music, an epic tale, sets, special effects and costumes that will knock your socks off, talented performers.","Don't see it if You're taking a seat away from someone else.="
"274","88","During previews Enchanting, Exquisite, Slow, Great singing, Great staging  STEPHANIE M 6155",""," April 2nd, 2017","See it if you love the movie and original music. The staging, costumes, and singing were amazing. It's very easy to get absorbed in the show.","Don't see it if you expect to it to be just like the film. It's a bit darker and there's also no Rasputin. It's slow at times and has some plot holes.="
"275","75","During previews Ambitious, Exquisite, Romantic, Disappointing, Great singing  Angie",""," March 31st, 2017","See it if You're familiar w/the Anastasia story. Anastasia & Dimitri were fantastic. Costumes were beautiful. Projections/set amazing.","Don't see it if You're expecting the animated version of Anastasia. It was too modernized for the time period. Really wanted to like it more.=Also It's a family friendly show with some bells & whistles - hope they can tighten it up before opening....<U+00A0>Read more Read less="
"276","83","During previews Ambitious, Exquisite, Slow, Great singing  BetsyKennedy",""," March 30th, 2017","See it if You love Disney. Wait until it has been fine tuned in previews. The costumes are exquisite as are the voices. The video movement gets old.","Don't see it if Hate musicals.="
"277","100","During previews Absorbing, Clever, Delightful, Enchanting, Great singing  Olivia15",""," March 30th, 2017","See it if you love fantasy","Don't see it if you don't like history or love stories"
"278","83","During previews Absorbing, Delightful, Enchanting  SusanMPietropaoli",""," March 30th, 2017","See it if you like fairy tales","Don't see it if N/A="
"279","82","During previews Ambitious, Enchanting, Entertaining  GeeOnBroadway",""," March 30th, 2017","See it if You like the movie.","Don't see it if You are looking for it to be exactly like the movie.=Also Cast was excellent. Christy Altomare shines as Anastasia. Caroline O'Connor is hysterical as Countess Lily....<U+00A0>Read more Read less="
"280","84","During previews Exquisite, Masterful, Great singing  Phyllis 15",""," March 30th, 2017","See it if /a","Don't see it if N/a="
"281","100","During previews Absorbing, Dizzying, Great acting, Entertaining, Great singing  Madison 6271",""," March 30th, 2017","See it if you enjoyed the film and enjoy shows with heart that make you long for a different life","Don't see it if want to see rasputin. He's not in it.="
"282","99","During previews Enchanting, Exquisite, Masterful, Entertaining, Great singing  Emily 631336",""," March 29th, 2017","See it if You love a great score and brilliant acting/singing. The story was so entertaining, and it is a musical for all!","Don't see it if You don't enjoy a princess love story."
"283","81","During previews Delightful, Enchanting, Entertaining  Trish K",""," March 29th, 2017","See it if You're looking for a Disney musical","Don't see it if You're looking for a more intimate show="
"284","88","During previews Delightful, Enchanting, Entertaining, Great singing, Great staging  Arlida",""," March 29th, 2017","See it if You like musicals, watched and liked the movie.","Don't see it if You didn't like the cartoon version of the show.="
"285","79","During previews Enchanting  Teri 7053",""," March 29th, 2017","See it if You love Disney &/or want to introDuce your kids to theater","Don't see it if You lost your inner child &/or have no interest in anything Disney"
"286","96","During previews Absorbing, Delightful, Enchanting, Great singing, Great staging  Kathleen Narowski",""," March 28th, 2017","See it if you want to be swept away into a world that is truly captivating, with impressive use of new tech effects and spot on casting choices.","Don't see it if you're expecting an appearance by Rasputin or Bartok, as they are absent from the stage version.="
"287","80","During previews Ambitious, Romantic, Entertaining, Great singing, Fluffy  BrianMar10",""," March 28th, 2017","See it if You love classic Broadway musicals (ie Sondheim). You know/love the story of Anastasia. You're looking for something new and not to complex","Don't see it if You don't know the story of Anastasia or Romanovs. You're looking for something thought provoking and fresh. You don't like Disneyfied music=Also They don't do a great job in the first act telling the story of Anastasia and I could see you not caring about her journey unless you knew the story beforehand. Nice staging, but relies on technology and LED screens rather than typical staging....<U+00A0>Read more Read less"
"288","95","During previews Enchanting, Exquisite, Intelligent, Great writing, Great singing  Max 6333",""," March 25th, 2017","See it if You love the movie. You love historical accuracy. You love a great script. You want something for both kids and adults. You have a pulse.","Don't see it if You don't love historical accuracy. You don't love great music. You want a drama. You want a play. You want an  original  musical.="
"289","100","During previews Great acting, Must see, Entertaining, Great singing, Great staging  Karen B 6086",""," March 24th, 2017","See it if Love Ahrens and Flaherty because this is a beautiful continuation of their amazing and gifted talent!","Don't see it if You hate musicals!=Also Derek Klena, John Bolton, Ramin Karimloo, Christy Altomare, Caroline O'Connor and Mary Beth Peil are all so great!!!!!! Their voices just soar throughout the show! Ms O'Connor and Mr Bolton are hilarious!...<U+00A0>Read more Read less="
"290","100","During previews Enchanting, Exquisite, Profound, Refreshing, Great singing  Claire 7113",""," April 23rd, 2017","See it if You loved the movie and how it was developed. It is a new vibe from the movie but just as amazing.","Don't see it if You have lost your childhood.="
"291","100","During previews Masterful, Must see, Great singing, Great staging, Beautiful costume  HJ",""," April 23rd, 2017","See it if you love the animated film and are in for a mood for incredible singing, gorgeous costumes, and sets. The casting was absolutely perfect!","Don't see it if you are not open to experiencing the most magical night. Highly recommend seeing the show!=Also I have seen countless shows on Broadway and I never see a show twice. However, I found myself wanting to come back to see the show again! The staging, casting, jaw-dropping costumes, and music were absolutely amazing. I loved the animated movie but I really liked how the stage version wasn't a direct replica of the film. Such a gem show on Broadway of a young woman journeying to her past and hoping to see the show again!...<U+00A0>Read more Read less="
"292","100","During previews Ambitious, Delightful, Refreshing, Great singing  RALPH 7112",""," April 22nd, 2017","See it if Great","Don't see it if Enjoyed it very much="
"293","45","During previews Disappointing, Overrated, Slow, Dated, Very disappointing. really wanted to love it but did not at all. most enjoyable part was watching the ballet.  T and Co",""," April 21st, 2017","See it if you like old school musicals with big production value but little emotional depth","Don't see it if want a story that touches your heart and great musical numbers with strong lyrics and memorable tunes.="
"294","100","During previews Delightful, Exquisite, Must see, Riveting, Great singing  Gina V 7109",""," April 19th, 2017","See it if you have a love for history and mystery. Also, if you loved Grams from Dawson's Creek...she plays the Dowager Empress!","Don't see it if you hate history and don't love musicals.="
"295","75","During previews Enchanting, Great acting, Romantic, Disappointing, Overrated  Sday91",""," April 19th, 2017","See it if You like classic Broadway romances.","Don't see it if You are looking for a thrilling plot or inventive set design.="
"296","90","During previews Absorbing, Enchanting, Entertaining, Great singing, Great staging  Rich 7108",""," April 18th, 2017","See it if The staging and costuming are magnificent. While the story of Anastasia is generally known, the presentation makes the difference.","Don't see it if Historical references.="
"297","100","During previews Absorbing, Enchanting, Great acting, Romantic, Great staging  Nancy G 6124",""," April 18th, 2017","See it if The music and dance numbers were very entertaining. The set and costumes were excellent.","Don't see it if musicals with a little history behind them.="
"298","95","During previews Great acting, Great writing, Entertaining, Great singing, Great staging  CJ_B",""," April 18th, 2017","See it if You are a fan of Magical, Fantasy Driven, Historical Pieces with a sense of humor, love and adventure .","Don't see it if Do not like female driven storylines="
"299","95","During previews Enchanting, Must see, Romantic, Entertaining, Great singing  Elizabeth M 6349",""," April 15th, 2017","See it if You are interested in a more modern take on the classic films (Ingrid or animated). You love the music from the movie.","Don't see it if You are expecting a screen to stage adaptation because that it is NOT. There are some songs from the movie.=Also That's where the similarities stop. No Rasputin, no Bartok. But you won't care. This is a gorgeous production that will make Christy Altomare, Derek Klena, John Bolton, and the rest of the cast stars! A star is born in Christy Altomare....<U+00A0>Read more Read less="
"300","94","During previews Absorbing, Ambitious, Clever, Enchanting, Great singing  Mary 7105",""," April 15th, 2017","See it if You like the movie Anastasia (the musical storyline is slightly different and better, because it's a little bit more realistic).","Don't see it if You don't want to.="
"301","88","During previews Delightful, Entertaining, Great singing, Great staging  Leigh 2",""," April 14th, 2017","See it if You like good Broadway music. The songs are wonderful and the voices are terrific.","Don't see it if You're looking for a re-creation of the movie. Storyline is somewhat different.="
"302","80","During previews Entertaining  STEPHEN N",""," April 13th, 2017","See it if if you love beautiful costumes and amazing digital scenery","Don't see it if if you were expecting a great musical. the cast is just ok except for Caroline O'Conner...she steals the show=Also I was hoping for a great show. Anastasia has a pleasant enough voice I just kept waiting for that 11'oclock number. it never happened. I will say most of the audience loved it...<U+00A0>Read more Read less="
"303","100","During previews Enchanting, Epic, Great acting, Must see, Riveting  Julie F 7102",""," April 12th, 2017","See it if You loves the movie and the real-life history behind it!","Don't see it if You don't like to have fun="
"304","88","During previews Enchanting, Romantic, Great singing  Emma 6312",""," April 11th, 2017","See it if You loved the movie but aren't too attached the the movie's plot line.","Don't see it if You're not into princesses.="
"305","100","During previews Delightful, Enchanting, Entertaining, Great singing  Lacey K",""," April 9th, 2017","See it if You love the movie!! Have children! Love empowering moving women!! This musical will be great!!","Don't see it if You don't like musicals="
"306","95","During previews Funny, Clever, Delightful, Enchanting, Entertaining  Sarah 7049",""," April 8th, 2017","See it if You love out of the ordinary costumes.","Don't see it if If you don't like Rushins.="
"307","90","During previews Absorbing, Must see, Refreshing  Jessica M 6338",""," April 5th, 2017","See it if You enjoy the movie storyline with great editing done by the writers and music additions. You want a happy ending.","Don't see it if If you do not like the movie or Russian History involving the Bolshevik's and Romanov family.="
"308","100","During previews Absorbing, Delightful, Enchanting, Great singing, Great staging  Faith 12",""," April 5th, 2017","See it if You are a fan of the movie and story. Also if you appreciate excellent singing and acting!","Don't see it if You don't want to see a good show="
"309","93","During previews Ambitious, Enchanting, Exquisite, Must see, Refreshing  Diana 7094",""," April 4th, 2017","See it if Fantasy, fairy tale, Russian history, Disney, princess tales, beautiful scenery and music","Don't see it if Russian history, history, mystery="
"310","100","During previews Great acting, Thought-provoking, Great singing  Douglas M",""," April 3rd, 2017","See it if You love history and mystery in a musical. Beautiful costumes and sets. A tragic story well told. The actors are all first rate.","Don't see it if Romanticized historical musicals.="
"311","100","During previews Delightful, Great acting, Entertaining, Great singing, Great staging  Sukdeo R",""," April 3rd, 2017","See it if You want to be swept away by great acting and singing and nice set designs, such a charming show","Don't see it if you don't like to have a memorable theatre experience="
"312","100","During previews Absorbing, Ambitious, Clever, Delightful, Enchanting  Olivia 6312",""," April 1st, 2017","See it if You love singing and ANASTASIA!","Don't see it if See it either way!="
"313","85","During previews Enchanting, Entertaining, Great singing  Lauren V",""," March 30th, 2017","See it if you're looking for something different","Don't see it if you are very attached to the film adaptation. It strays from that quite a bit."
"314","70","During previews Dizzying, Overrated  Emily T 6310",""," March 29th, 2017","See it if You like the story of Anastasia.","Don't see it if I am a big fan of the movie and I wished the musical encompassed more of the feel of the movie. Still a good play, but less than I expected."
"315","85","During previews Delightful, Enchanting, Exquisite, Romantic, Entertaining  Megaraa",""," March 29th, 2017","See it if you are a fan of the 1997 animated film. It does such a wonderful job of bringing those characters & songs to life. Magical & mesmerizing!","Don't see it if I guess if you were never a fan of the movie or have a dislike for  princess  tales="
"316","96","During previews Clever, Enchanting, Great singing  Rose 15",""," March 29th, 2017","See it if You want to hear great music, unique sets, you want to have a memorable experience. Saw it in Hartford last summer.","Don't see it if Just see it!!"
"317","55","During previews Romantic, Disappointing, Cliched  Sam D 6085",""," March 29th, 2017","See it if you are a fan of the the animated film. You want something family friendly (especially for young ones who like princess stories).","Don't see it if you are looking for an intelligent night at the theater. The productions cut corners because they knew this will be a cash cow."
"318","100","During previews Enchanting, Exquisite, Great singing  Cindy 7086",""," March 27th, 2017","See it if If you love gorgeous songs, exquisite costumes, and amazing sets!","Don't see it if If you don't like lush musicals"
"319","91","During previews Absorbing, Delightful, Enchanting, Entertaining  RobinKaufman",""," April 23rd, 2017","See it if You love musicals and the costumes are phenomenal, so is the casting and score","Don't see it if You dont want to be truly entertained="
"320","100","During previews Absorbing, Clever, Delightful, Enchanting, Entertaining  Elise C 7111",""," April 21st, 2017","See it if Loved the movie","Don't see it if Never saw the movie or don't know who Anastasia is.="
"321","90","During previews Funny, Delightful, Great acting, Romantic, Great singing  Rachel R 7111",""," April 21st, 2017","See it if It changes some of the plot of the animated film which was unexpected but not unpleasant. Definitely worthwhile!","Don't see it if If you are going to be upset with any changes to the original, do not go see it.="
"322","73","During previews Clever, Enchanting, Great writing, Classic, Underrated  Jenna P 7110",""," April 20th, 2017","See it if you enjoy catchy tunes and a journey full of adventure, romance, betrayal, and a good ol' rotting corpse as an antagonist.","Don't see it if you don't like musicals or will be impatient with the slow speed of Act I.="
"323","100","During previews Absorbing, Delightful, Great acting, Must see, Great staging  Maryann D 7110",""," April 20th, 2017","See it if you love historical pieces and wonderful sets","Don't see it if You do not enjoy fantastic singing="
"324","81","During previews Absorbing, Delightful, Thought-provoking, Romantic, Entertaining  susan s 6164",""," April 19th, 2017","See it if You enjoy beautiful costumes and wonderful acting and singing and dancing.","Don't see it if You are looking for a strong female presence. Plus, the book may need tweaking.="
"325","100","During previews Absorbing, Enchanting, Exquisite, Entertaining, Great singing  AudreyDickson",""," April 19th, 2017","See it if You love quality theatre","Don't see it if You doing like romance and history="
"326","93","During previews Great acting, Intelligent, Must see, Entertaining, Great singing  ImanInfallible S",""," April 19th, 2017","See it if You love theatre and the story.","Don't see it if You like onscreen version better="
"327","77","During previews Enchanting  Gabrielle D 7013",""," April 18th, 2017","See it if Disney fan","Don't see it if Not="
"328","80","During previews Enchanting, Romantic, Great singing, Great staging  Tracy B 7107",""," April 17th, 2017","See it if You like tradition and great staging","Don't see it if You like a more modern story="
"329","86","During previews Enchanting, Romantic, Great staging  Cheryl 7104",""," April 14th, 2017","See it if You loved the movie.","Don't see it if You don't like romance.="
"330","99","During previews Refreshing, Romantic, Hilarious, Revolutionary  Tiffany M 7104",""," April 14th, 2017","See it if You love to be entertained by a rumor in St. Petersburg, enchanted by the antique yet relevant costumes, and captivated by beautiful music!!","Don't see it if you don't love music.="
"331","96","During previews Funny, Enchanting, Must see, Entertaining, Great singing  Amanda R 7101","  On","See it if you are open to change especially since roles are different and characters are replaced and added","Don't see it if You must stick to the original movie, it's pretty different",""
"332","83","During previews Funny, Enchanting, Quirky, Romantic, Great singing  Alexis M 7100","  On","See it if You enjoy a good historical-ish musical and amusing romance.","Don't see it if You are obsesive over historical details and dislike liberties taken for the play.",""
"333","100","During previews Enchanting, Must see, Relevant, Entertaining, Great singing  Bryanna K",""," April 9th, 2017","See it if You want to be captivated and feel young again and want to be moved!","Don't see it if Don't like musicals="
"334","96","During previews Absorbing, Enchanting, Epic, Exquisite, Intelligent  Trevor12345",""," April 6th, 2017","See it if you love big Broadway musicals created with tremendous craft.","Don't see it if you're looking for something more edgy and experimental.="
"335","97","During previews Epic, Intense, Quirky, Relevant, Overrated  Brandi M 7096",""," April 6th, 2017","See it if You love music","Don't see it if You don't want to cry="
"336","85","During previews Ambitious, Enchanting, Resonant, Romantic, Slow  Sakira D","  On","See it if You still sing yourself to sleep to Once Upon a December and loved the DreamWorks classic animated movie","Don't see it if Do see it,",""
"337","98","During previews Delightful, Great acting, Must see, Refreshing, Entertaining  susan 6069",""," April 6th, 2017","See it if You enjoy a good story, excellent acting and music, exquisite costuming, and like to be entertained without a moment of boredom.","Don't see it if you have no use for the arts="
"338","100","During previews Clever, Enchanting, Epic, Exquisite, Entertaining  Sarah 7094",""," April 4th, 2017","See it if You love beautiful music and the original story of Anastasia","Don't see it if If you don't like Anastasia="
"339","92","During previews Funny, Clever, Delightful, Enchanting, Great staging  Jess C 7092",""," April 2nd, 2017","See it if You're into stunning visual staging and want to experience nostalgia from your childhood seeing the movie","Don't see it if You are not into ballad-type songs="
"340","100","During previews Delightful, Exquisite, Great acting, Must see, Great singing  ToniSmith",""," March 31st, 2017","See it if It was breathtakingly beautiful. Costumes were exquisite, acting supurb, and must see for all ages","Don't see it if You don't like talented actors, beauriful voices or exquisite costumes with a great storyline="
"341","85","During previews Delightful, Enchanting, Entertaining, Great singing, Great staging  Member 70405130",""," March 30th, 2017","See it if You enjoy a bit of a fairy tale","Don't see it if You're not a romantic="
"342","73","During previews Entertaining, Great staging, Fluffy  Rayah M",""," March 30th, 2017","See it if You like the Disney film","Don't see it if You like edgier, more modern fare.="
"343","100","During previews Absorbing, Delightful, Enchanting, Must see, Riveting  Madiha A",""," March 30th, 2017","See it if you are a fan of anastasia","Don't see it if you hate anastasia"
"344","96","During previews Delightful, Edgy, Entertaining  Gail 11",""," March 30th, 2017","See it if Loved it ...wonderful scenic design and great songs,","Don't see it if you dislike premise of story."
"345","100","During previews Enchanting, Exquisite, Great acting, Entertaining, Great singing  Trang",""," March 30th, 2017","See it if You were a fan of the classic animation.","Don't see it if Hate joy."
"346","100","During previews Funny, Delightful, Enchanting, Must see, Romantic  Peyton W 7088","  On","See it if You love a good historical romance, you loved the movie, you want a good show for the family!","Don't see it if There is no reason why you shouldn't see it!",""
"347","89","During previews Delightful, Enchanting, Romantic, Entertaining, Great singing  chiara 7088",""," March 29th, 2017","See it if you lose the story and love all musicals","Don't see it if its your first show and you don't fully appreciate musicals"
"348","100","During previews Absorbing, Delightful, Enchanting, Epic, Entertaining  Cynthia S 7112"," On","See it if It was great","Don't see it if N/A",""
"349","100","During previews Delightful, Enchanting, Great acting, Must see, Great staging  Gail 7109"," On","See it if you are in NYC !!!!!","Don't see it if you don't like Broadway shows!",""
"350","100","During previews Enchanting, Must see, Romantic, Entertaining, Great singing  Patricia 7107"," On","See it if you are a fan of russian and romanov history. I felt it was a nice blend of fiction and non fiction facts. enjoy it better than the cartoon","Don't see it if nothing negative to say. Only wish they had kept At the Beginning song in it.",""
"351","100","During previews Great acting, Romantic, Hilarious, Great singing, Great staging  Faith F 7107"," On","See it if I loved the show, it was hilarious fun and you could see the bond between all the actors and the love they had for the stage.","Don't see it if I would always see it",""
"352","89","During previews Delightful, Romantic, Great writing, Entertaining, Great singing  Catherine H 7107"," On","See it if You like to go to Broadway shows and you like princesses","Don't see it if You aren't into musicals",""
"353","85","During previews Clever, Enchanting, Quirky, Romantic, Great singing  Andrea D 6130","  On","See it if You loved the movie musical from the 90s. This is a classic Broadway show.","Don't see it if You don't like fairy tales and happy endings.",""
"354","100","During previews Beautiful, Exquisite, Masterful, Must see, Riveting  Tyler 10"," On","See it if You love history, romance, gorgeous design, and incredible acting and singing, and you want to hear one of the best scores in recent memory","Don't see it if You don't like the things above","Also Truly one of the greatest experiences I've had in a lifetime of theatre-going. The story, music, design, and performances are all masterful....<U+00A0>Read more Read less="
"355","100","During previews Absorbing, Intelligent, Masterful, Must see, Romantic  Gina 709650","  On","See it if You loved the movie as a child, take your children to it to introduce them to Anistasia. It'll send you on a magical adventure.","Don't see it if You hate musicals, so not like adventure and being sent down the road of anothers story.",""
"356","95","During previews Enchanting, Must see, Great singing  Patricia 631167",""," April 4th, 2017","See it if You liked the animated movie","Don't see it if You don't like fantasy.="
"357","100","During previews Absorbing, Clever, Enchanting, Great acting, Entertaining  Sandy D 6325",""," April 4th, 2017","See it if You love history w/a twist","Don't see it if You are not able to give over to an enchanting story="
