"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"1","75","The New York Times","Charles Isherwood","July 31st, 2016","<U+201C>The overriding spirit of the revival appears to be the familiar motto: Don<U+2019>t mess with success...The most significant nod to the intervening decades and changing tastes is the hiring of Andy Blankenbuehler...The felines prance and romp and occasionally hiss at one another as they introduce themselves in songs that provide the show<U+2019>s greatest allure, as well as its variety. Mr. Lloyd Webber is a musical magpie...The cast for the revival is largely excellent.",""
"2","60","Theatermania","Zachary Stewart","July 31st, 2016","Nunn seems to have revisited the material with the attitude, 'If it ain't broke, don't fix it.' Despite new choreography and cutting-edge lighting, it still carries a retro vibe...Plot is ancillary to a beautiful fantasy conveyed through music and dance...Still, if you look around and see the remarkable creativity and innovation happening on Broadway these days, it is hard to view this production as anything more than a museum piece.",""
"3","75","BroadwayWorld","Michael Dale","July 31st, 2016","A sweet and endearing revival...While not every role requires triple-threat expertise, 'Cats' makes some serious acting, singing and dancing demands on its company and Nunn's litter is packed with terrific performers...Pop star Leona Lewis has been cast as Grizabella. She has no acting credits in her bio and it shows, making the evening's climactic moment a sad letdown.",""
"4","30","Time Out New York","David Cote","July 31st, 2016","<U+201C>This was a lost opportunity. Rather than lamely re-creating the original, why not orchestrate the score for acoustic instruments, redo the costumes and dances, and find fresh drama underneath the tacky, dated pageantry  Instead we get a taxidermied pet. If there is heart to the piece, it<U+2019>s Grizabella, the faded, outcast 'glamour cat.' British crooner Leona Lewis has a big, yearning voice, but even her (heavily amplified) yowling of 'Memory' can<U+2019>t make the past worth revisiting.<U+201D>",""
"5","80","Variety","Marilyn Stasio","July 31st, 2016","<U+201C>Memories could be fatal to this revival<U+2014>specifically, the memory of Betty Buckley as Grizabella, singing <U+2018>Memory'...Leona Lewis isn<U+2019>t in her league. Happily, nothing as catty can be said of the rest of this fabulous revival of the 1981 musical phenom...A corps of brilliant dancers leap with feline agility through every style of dance, from toe-tapping Broadway jazz steps to the classic ballet moves...The genius of the show is in the dancing...The dancers are in perfectly splendid form.",""
"6","75","The Hollywood Reporter","Frank Scheck","July 31st, 2016","Only hardcore fans will be able to spot the differences in this new version...The biggest change is the new choreography by Andy Blankenbuehler...More athletic and stylistically diverse than before, the dancing here is particularly spectacular...Lewis reveals her lack of acting experience with her less than galvanizing Grizabella, but her powerful singing is not to be faulted...Enough time has passed for a new generation of theatergoers to embrace the show.",""
"7","70","Lighting & Sound America","David Barbour","August 8th, 2016","<U+201C>Trevor Nunn's production gives this 35-year-old show the sparkle and precision of a brand-new hit...Best of all is a cast superbly equipped to mine every bit of entertainment value in this extremely peculiar material...It's hard to escape the feeling that a very casual piece of source material has been blown up far beyond its limits into something only intermittently charming-and often perplexing...If you're a 'Cats' person, you're probably going to have a great time.",""
"8","80","The Stage (UK)","Jonathan Mandell","August 1st, 2016","The first Broadway revival of 'Cats,' which is neither wholly reimagined nor an exact replica of the original, is unlikely to turn off 'Cats'-lovers, nor win over 'Cats'-loathers. It works best as a showcase for the energetic young cast and what it does best <U+2013> which is dance...If the lyrics are largely lost in the swirl, Andrew Lloyd Webber<U+2019>s score holds up. The performances, though, are uneven.",""
"9","65","Front Row Center","Tulis McCall","August 5th, 2016","'Cats' is pure spectacle<U+2026>It is shimmering, leaping, booty shaking spectacle. There should be a Tony for the ensemble of dancers in this production. They ARE the production<U+2026>Ms. Lewis appears uncertain of what she should do onstage. An actor she is not.  A mighty singer she is...After a bit, all these impeccably costumed folks begin to blend together in a tabby tuffet that becomes too much of a good thing.",""
"10","70","Talkin' Broadway","Matthew Murray","July 31st, 2016","Your destination is a good time. The musical gets you there with haste and precision under ideal conditions; this revival still manages, though it trips up more than it ought to...These stumbles are primarily due to the new choreography...Blankenbuehler's dances are attractive and kinetic almost to the point of being needlessly busy...Is it ever going to be a revered classic  Doubtful...But this production proves, despite its missteps, that it's capable of harnessing pure theatrical enjoyment.",""
"11","90","The Huffington Post","David Finkle","July 31st, 2016","The revival, again directed by Trevor Nunn, is absolutely as entertaining as initially it was...New choreographer, Tony-winning Andy Blankenbuehler, has been respectfully true to Gillian Lynne<U+2019>s seminal work while beautifully enhancing it...There are so many astonishing aspects to 'Cats' that it<U+2019>s a challenge to decide where to continue the praise. The cast isn<U+2019>t a bad place...The moving bodies are mesmerizing, and Blankenbuehler makes certain the movement rarely slows.",""
"12","25","The Wall Street Journal","Terry Teachout","August 4th, 2016","<U+201C>Most of the musical numbers are ballads that describe the appearance and personality of the characters but suggest no particular stage action...Andy Blankenbuehler has brisked up Gillian Lynne<U+2019>s steps with touches of hip-hoppery, but they<U+2019>re still dullish...Mr. Napier also designed the cat suits...They held my attention when nothing else did, which was usually...If you loved <U+2018>Cats<U+2019> as a child and long to let your memories of <U+2018>Memory<U+2019> live again, you certainly won<U+2019>t be disappointed.",""
"13","70","AM New York","Matt Windman","July 31st, 2016","If the producers could not recreate the opulence of the original production, perhaps they should have started from scratch and completely reimagined 'Cats'...Lewis displays zero acting ability and gives a shaky rendition of the pop aria 'Memory.' The rest of the cast is terrific...The essential delights of 'Cats' are still there, including its electrifying dance sequences and flashy visual effects. If you<U+2019>re a fan of the show, by all means, go.",""
"14","40","New York Magazine / Vulture","Jesse Green","July 31st, 2016","<U+201C>The wan revival at least gets the lighting right...No greater ambition seems to have animated the revival as a whole. Other than Katz<U+2019>s spectacular lighting, the design and staging are at best equivalent to the original<U+2019>s, even after decades of adjustments and second thoughts...Seeing it 34 years later, in a Broadway environment that has recently produced the likes of <U+2018>Hamilton<U+2019> and <U+2018>Fun Home<U+2019>, is to experience something milder and less dangerous than it once seemed.",""
"15","45","New York Daily News","Joe Dziemianowicz","July 31st, 2016","Watching the lively yet enervating revival staged by Trevor Nunn, who directed the original 34 years ago, you can<U+2019>t help but wonder how its first run lasted 18 years. Plotless, repetitive, nonsensical, the <U+2019>80s relic quickly turns tiresome enough to make you wish for a catnap. So much energy spent, so little impact...At least the talented litter of hoofers and belters under gobs of makeup and in stretchy, body-hugging catsuits offers some saving grace...'Cats' 2.0<U+2014>now and whatever.",""
"16","75","CurtainUp","Elyse Sommer","July 31st, 2016","No doubt the success of the 2014 revival of 'Cats' in London encouraged the producers to bring it back to New York. And wisely, they've done so with a new cast of top to bottom standouts and vital and fresh choreography that retained the feeling of the original. This does indeed boost the show's strong points...The ballet sequences seem especially take-your-breath-way spectacular...'Cats' may not be a great musical, but it's a great visual spectacle expertly performed.",""
"17","65","Newsday","Linda Winer","July 31st, 2016","Unlikely to disappoint...fans...For the resistant rest of us, it remains an overblown kiddie show...Director Trevor Nunn has put together a first-rate cast of singers and dancers, who prowl the aisles and crawl onstage through sewer tunnels with tireless enthusiasm. The exception is Leona Lewis, oddly shrill and steely as Grizabella...Best of all is the refreshed choreography by Andy Blankenbuehler, who has replaced Gillian Lynne<U+2019>s compilation of stock moves with variety and invention.",""
"18","75","Theatre Reviews Limited","David Roberts","September 8th, 2016","There is nothing really new in this current revival of 'Cats'...Unchanged is the somewhat discordant presence of what Mr. Webber has imagined as the main character of 'Cats:' the Glamor Cat Grizabella...That said, the named Cats and the Cats chorus provides sufficient energy to overcome this significant flaw in the current production...'Cats' will continue to excite the senses of the young and the not so young and the musical will still embody the brilliance of the poetry.",""
"19","80","NorthJersey.com","Robert Feldberg","August 1st, 2016","It<U+2019>s kitschy and fun, sometimes quite touching, and marvelously well done. It<U+2019>ll likely be very nostalgic for anyone who saw the show before, and, I<U+2019>m guessing, a treat for people who haven<U+2019>t, and don<U+2019>t go expecting a profound theatrical experience. 'Cats' is a one-of-a-kind entertainment, and I can<U+2019>t imagine a young, budding theater-lover, in particular, not being entranced.",""
"20","70","Front Mezz Junkies","Steven Ross","July 31st, 2016","Seeing the 'Cats' revival was like revisiting an old magician friend, but one that I had hoped would have tried a few new tricks...The professionals that have come together to perform these iconic songs are the best of the best...'Memory' is the song that I<U+2019>m guessing we all were waiting for...Lewis sings the song gloriously, and I was pleased. But, and here<U+2019>s the whole thing, it doesn<U+2019>t feel fresh, nor new in any way...If you<U+2019>ve never seen the show, it<U+2019>s worth the visit.",""
"21","80","WNBC","Robert Kahn","July 31st, 2016","<U+201C>A nostalgia trip with updated choreography, this new <U+2018>Cats<U+2019> is peppy and kinetic, if sometimes a tad monotonous...Blankenbuehler<U+2019>s work acutely enhances the personality of each cat...Full of catchy pop tunes many of us have known for decades. Webber<U+2019>s songs don<U+2019>t have the tightest of melodies, but I<U+2019>ll take <U+2018>Cats<U+2019> over <U+2018>School of Rock<U+2019> any day. As a wistful recollection, <U+2018>Cats<U+2019> is guaranteed to leave you feline groovy.",""
"22","45","CitiTour","Brian Scott Lipton","August 1st, 2016","The show, which has been fairly faithfully reproduced by original director Trevor Nunn, has the same love-it or hate-it qualities it always did. For me, the plusses, led by the extraordinary choreography (danced by one of the finest ensembles ever assembled for Broadway), don<U+2019>t outweigh the minuses, especially the thin plot and often nonsensical lyrics...As for those performers, they are a slightly mixed litter...We could do worse (and better) than this one.",""
"23","25","The Associated Press","Mark Kennedy","July 31st, 2016","It<U+2019>s not been revamped or re-thought, just taken out of mothballs...Andy Blankenbuehler was brought in to bring something more modern to Gillian Lynne<U+2019>s original choreography, which was slinky and jazzy. He has pretty much failed...The theatrical evolutions since 1982 make 'Cats' seem quaint and unsubstantial...For <U+2018>Cats<U+2019> fans, none of this will register. But for those of us who find the show as ineffable and inscrutable as cats themselves, it<U+2019>s a tedious, clawing mess.<U+201D>",""
"24","80","Wolf Entertainment Guide","William Wolf","August 3rd, 2016","This is above all a spectacle with appeal to those who get theatergoing kicks from costumes, lighting, cast members roaming the aisles to sing to spectators, and assorted scenic stunts...This show, again directed by Trevor Nunn, is among the most steadily choreographed productions on Broadway at the moment...The show is enlivened by individual turns that are appealing by any standard.",""
"25","70","NY1","Roma Torre","August 2nd, 2016","The revival is quite a mixed bag<U+2026>Ricky Ubeda<U+2019>s dazzling Mistoffelees is indeed magical...My biggest criticism is the key role of Grizabella...Leona Lewis conveys none of Grizabella<U+2019>s sense of loss and pathos. And without that, she<U+2019>s just a pop star in a cat suit...That said, it<U+2019>s hard to knock a show that offers such a visceral thrill. The combination of Lloyd Webber<U+2019>s catchy tunes and the sight of those gorgeously fit bodies in constant motion alone give a theatre lover reason to pause.",""
"26","45","Confusing, Disappointing, Excruciating, Overrated  webman843",""," May 3rd, 2017","See it if you want to relive nostalgic moments with the show.","Don't see it if you want to see quality performers in a quality show."
"27","40","Disappointing, Excruciating, Fluffy  Lane",""," April 28th, 2017","See it if you love the material/if you want a good laugh. It's cute.","Don't see it if you are looking for something serious and plot-driven. Choreography/staging were offensively bad and the Rum Tum Tugger was fat and sloppy.="
"28","40","Confusing, Excruciating, Insipid, Overrated, Dated  eortiz1296",""," April 27th, 2017","See it if You like T.S. Eliot, you're obsessed with cats in any capacity","Don't see it if You like plots you can follow, or if people in full body cat suits will give you nightmares="
"29","80","Entertaining, Great staging, Fluffy  Haruki",""," April 26th, 2017","See it if you've never seen Broadway musical. The music is great even after decades.","Don't see it if you're looking for a story. It's based on poems and doesn't have a  plot ."
"30","75","Entertaining  Brett Mann",""," April 21st, 2017","See it if you never saw the original. You'll have nothing to compare it to. Cats is epic & the original @ the Winter Garden should have never closed.","Don't see it if you're personally attached to the original choreography & staging. All changes, additions & omissions were excruciatingly obvious & painful.="
"31","52","Disappointing, Slow, Dated, Great dancing, No reason  Heltondrew",""," April 13th, 2017","See it if you want to waste your time with a  nothing new  revival","Don't see it if you can get tickets to something else. Just watch the DVD that's been available since the 90's. At least you can skip parts of that="
"32","64","Boring, Disappointing, Overrated  Cakescrapper",""," April 7th, 2017","See it if a storyline doesn't matter to you. This is a compilation of individual cat stories, it's not going to be a cohesive storyline.","Don't see it if you are expecting to be thoroughly entertained. Some numbers were really good, but most are really forgettable.=Also I saw this during its original run and found it boring. I wanted to give the revival a second chance, but while I enjoyed it a little bit better this time around, I was still bored for most of the time....<U+00A0>Read more Read less"
"33","93","Absorbing, Clever, Delightful, Enchanting, Entertaining  Kayla Coleman",""," April 6th, 2017","See it if You like old Broadway musicals","Don't see it if you want something new and modern"
"34","70","Ambitious, Dizzying, Edgy, Quirky, Great singing  Polly 7089",""," April 5th, 2017","See it if You love classic musicals.","Don't see it if You are spooked by cats.="
"35","80","Ambitious, Clever, Overrated, Entertaining, Great singing  Gail 7095",""," April 5th, 2017","See it if you enjoy  feline encounters  al all types and think human beings singing and dancing as cats is entertaining.","Don't see it if you hate musical theatre or TS Elliot poetry."
"36","70","Overrated, Great dancing  Ryan M",""," April 5th, 2017","See it if You love dance onstage. You don't mind that the dancing is being done by  cats.","Don't see it if You want to take anything away but the incredible dancing. Don't know why this show ever became as popular as it is."
"37","83","Delightful, Entertaining  Christopher H 6188",""," April 1st, 2017","See it if you like Cats or if you're young enough to have never seen it","Don't see it if you hate shows like this or have no fondness for the original=Also The production is really wonderful; it reminded me why we all liked it in the first place before it became illegal to do so....<U+00A0>Read more Read less="
"38","82","Enchanting, Great costumes, great dancing  Ken-G",""," March 26th, 2017","See it if After years, still emotionally affecting for adult and child alike. Amusing cat names, cute feline dances, and one +memorable+ song.","Don't see it if You are expecting more plot than a nursery rhyme.=Also Based on poems T S Elliot wrote for his grand daughter about jolly little cats (jellicle) as she pronounced it....<U+00A0>Read more Read less="
"39","80","Quirky, Confusing, Entertaining  Suzanna",""," March 18th, 2017","See it if you love great dancing and need an 80s acid flashback.","Don't see it if you can't handle a show without a plot.="
"40","70","Cliched, Overrated, Slow, Dated, Great staging  Thomas 12",""," March 15th, 2017","See it if You want to see beautiful dancing. This show is best described as a dance recital all about Cats.","Don't see it if You want story line, character development, a score that has more than a few good songs. It was everything I expected Cats to be.="
"41","69","Dated, Surprisingly delightful  Macrae McD",""," March 7th, 2017","See it if you love Andrew Lloyd Webber, large company vocals, elaborate choreography, and/or cats.","Don't see it if you want a substantive story, interesting character development, or life-changing, complex musicality."
"42","35","Confusing, Great staging, Absurd, Acid trip on stage, No really wtf","Irvin","On"," March 7th, 2017","See it if You want it in your pop culture arsenal for discussion purposes. Literally the only reason to see is so you have seen Cats.=Don't see it if You want a book musical. This is a revue. A bizarre, WTF, indescribable revue. If there's a plot, I didn't see it. I'm beyond words.="
"43","55","Overrated, Great dancing, Great lighting  Cat Heinen",""," March 4th, 2017","See it if You love  Cats  or Andrew Lloyd Webber. Personally, I'm not a huge fan, but as a dancer, the choreography was invigorating and inventive.","Don't see it if You like having a story to follow, as this show doesn't have a plot. Great show for tourists or to bring guests to."
"44","80","Delightful, Refreshing, Entertaining, Great staging, Fluffy  Brett G",""," February 21st, 2017","See it if you haven't seen it before; the music is still really good, cast is energetic. Yes, there's no real plot and it's goofy, but fun.","Don't see it if want a plot or serious subject matter; also if you have a low tolerance for fluff="
"45","78","Disappointing, Cliched, Overrated, Dated, Fluffy  Jordan12",""," February 19th, 2017","See it if You're trying to fill out your bucket list of the classic; not much has changed. Don't go in with high expectations and you might be pleased","Don't see it if You want a story with meat to the bone, you want actual plot and not just fluff. Songs are good, but it's not worth it.=Also Go see The Phantom of the Opera if you want an Andrew Lloyd Webber classic that's *actually* very good....<U+00A0>Read more Read less="
"46","85","Entertaining, Classic, Great staging, Fluffy, Great dancing  Nic",""," February 18th, 2017","See it if you can abide the utter lack of plot. Tyler Hanes, Ricky Ubeda & Mamie Paris give standout performances as does the reimagined choreography.","Don't see it if that whole no-plot thing is a dealbreaker. It does still have the timeless score, beautiful staging, and exuberant cast to recommend it.="
"47","90","Delightful, Entertaining, Great singing, Great staging  Audrey S",""," February 18th, 2017","See it if you want to see a classic Broadway musical that deserves all the hype","Don't see it if you have to be thoroughly engrossed every minute of the production="
"48","70","Dizzying, Great staging, No real story or point  Benway",""," February 16th, 2017","See it if You want to see a stunning, beautifully choreographed, high energy, theatrical production of a really terrible show","Don't see it if You don't believe even the most top-notch production values can save the show itself from being a god awful pointless mess="
"49","70","Dated, Entertaining, Great staging, Fluffy, Great dancing  Adam L 6305",""," February 15th, 2017","See it if You feel like you have to see this famous show. You want a show with a lot of impressive dancing, but no plot and terrible lyrics.","Don't see it if You are looking for anything other then weird fluff.="
"50","65","Cliched, Dated, Great singing, Fluffy  David T",""," February 8th, 2017","See it if It's Cats. Not much of an update. Much of the choreography is the same.","Don't see it if you don't like Lloyd Webber or Cats.="
"51","95","TheaterScene.net","Joel Benjamin","August 9th, 2016","My foggy memories of the original production of 'Cats' aren<U+2019>t fond ones. It  all seemed so silly, superficial and overhyped. So it was an  extraordinary surprise that the 'Cats' revival at the Neil Simon Theatre turned out to  be a melodious, witty and<U+2014>most shocking!<U+2014>worthwhile, stylish entertainment.",""
"52","80","Stage Buddy","Jose Solis","August 1st, 2016","Fans of the musical will be happy to learn that very little has been altered from the production they grew up loving, and new audience members will be either perplexed or rejoiced at the fact that they will be able to experience almost the same show people saw more than 30 years ago. What<U+2019>s surprising is that for all of its familiarity, the show<U+2019>s sincerity makes it unexpectedly relevant in terms of sociopolitical content. It<U+2019>s simply the perfect musical for 2016.",""
"53","85","The Washington Post","Peter Marks","July 31st, 2016","A slavishly faithful revival...'Cats' remains precisely what it always was, a tuneful ball of coiled dancers<U+2019> energy and the useful vehicle for a discovery of the wonder of musical theater...The cast assembled for the revival is gangbusters. Andy Blankenbuehler has been recruited to tweak the dances of 'Cats<U+2019>s' original choreographer, Gillian Lynne. His refinements inject precision and verve...Lewis, for her part, is blessed with power to spare but is emotionally inert.",""
"54","80","Towleroad","Naveen Kumar","August 1st, 2016","Much like the animals that inspired it, 'Cats' is divisive...It is also hands-down the most openly bizarre piece of entertainment to ever be so popular...The cast assembled here delivers 110 percent. There<U+2019>s something marvelous about a chorus line of expressive cats eliciting applause simply by moving downstage. No smoke and mirrors or clever rap lyrics, just heavy makeup, unblinking stares, and bodysuits with tails.",""
"55","80","Out Magazine","Michael Musto","August 1st, 2016","When I caught the original show in its staggering 18-year run, I was bored to distraction - yes, I took a catnap - but this time, I succumbed to the show<U+2019>s melodic, diverse score and expert razzle dazzle...The gussied-up cast is tireless and fully committed, remarkably choreographed by Andy Blankenbuehler...The original director and designer, Trevor Nunn and John Napier, are back, and it remains a pleasing entertainment full of whimsy and pain, and it doesn<U+2019>t deserve a spaying.",""
"56","95","Musical Theater Review","Ron Cohen","July 31st, 2016","<U+201C>A spectacle that entrances from start to finish...The current staging doesn<U+2019>t seem to vary much in format from what I remember seeing at the show<U+2019>s first mounting on Broadway...But somehow I was caught up in the antics of these performers pretending to be cats as if I were seeing the whole thing for the first time...It<U+2019>s the entire 40-member cast plus orchestra and crew, all of them seemingly giving their all, who make sure that this new production is absolutely the cat<U+2019>s pajamas.",""
"57","80","Broadway Blog","Matthew Wexler","July 31st, 2016","<U+201C>For those who saw the original mega-hit, things look strikingly familiar...Where this <U+2018>Cats<U+2019> strays from its predecessor is in its choreography, brilliantly reimagined by Andy Blankenbuehler and based on original choreography by Gillian Lynne...Leona Lewis' performance is a weak link in an otherwise stellar ensemble of triple-threats...Though Lewis has the vocal chops, she<U+2019>s markedly uncomfortable in comparison to her onstage litter...Only time will tell if this <U+2018>Cats<U+2019> has staying power",""
"58","55","Reflections in the Light","Lauren Yarger","August 6th, 2016","This is one of those shows, like Cirque du Soleil, where we<U+2019>ll probably never quite understand what is taking place, but we<U+2019>ll enjoy the visible and vocal display on stage...These 2016 Cats seem more like they are just dancing around instead of making us forget they are actors and not really cats. Without that added charm, I felt like taking a big stretch into a cat nap at intermission.",""
"59","75","Theater Pizzazz","Michael Bracken","August 4th, 2016","'Cats' may not have much of a story, but it has some of the best dancing around. It also has an engagingly melodic score...In any other show the lack of subtlety would be a serious negative, but other shows don<U+2019>t have six-foot tabbies who like to walk on their hind legs...'Cats' is an entertainment, made of song and dance, both of which it<U+2019>s got covered in spades. You just have to look beyond the fur.",""
"60","55"," Script with Dan Dwyer","Dan Dwyer","August 7th, 2016","<U+201C>The story looms weaker than it really is, and the songs, despite the powerful dance that connects them, emerge like discrete, unconnected music hall skits...Novel back in the 80s, but the novelty has worn off, certainly to those who witnessed its first incarnation...The real strength of the revived <U+2018>Cats<U+2019> is the cast<U+2026>The dizzying dance, the crowd-pleasing performances, the fantastical production design all combine to make <U+2018>Cats<U+2019> surely an irresistible spectacle for new, 21st century audiences.",""
"61","75","StageZine","Scott Harrah","August 7th, 2016","<U+201C>One wonders if Mr. Nunn<U+2019>s revival might have been more powerful had he put a modern, fresh spin on the show...However, gimmicky revivals almost never work so Mr. Nunn was wise not to tamper too much with Mr. Lloyd Webber<U+2019>s winning formula. It is debatable whether this production will win over new generations, but if you enjoyed <U+2018>Cats<U+2019> before and want to relive the <U+2018>Memory<U+2019> again, there is plenty to enjoy here.",""
"62","75","Cabaret Scenes","Elizabeth Ahlfors","August 11th, 2016","I still can<U+2019>t say 'Cats' is my favorite musical ever<U+2014>far from it<U+2014>but I enjoyed this revival...Blankenbuehler<U+2019>s rejuvenation of the original Gillian Lynne choreography electrifies the exuberance and musical excitement on stage...A few must-mention felines in this powerhouse cast...Quentin Earl Darrington, Christopher Gurr, Ricky Ubeda...The only disappointment is Leona Lewis...Even with its faults, you cannot help but indulge in the spectacle of fabulous dancing and whimsical charm.",""
"63","50","scribicide","Aaron Botwick","September 11th, 2016","Really, the whole thing is so damn stupid that it is difficult to believe it was conceived by adults. But I would be lying if I wrote that it didn<U+2019>t have its endearing moments.",""
"64","50","Entertainment Weekly","Melissa Rose Bernardo","July 31st, 2016","'Cats' and its litter of quirkily named felines hold an undeniably beloved place in many theatergoers<U+2019> hearts. Perhaps that<U+2019>s why director Trevor Nunn, who helmed the first 'Cats' on Broadway and the West End, has taken the unsurprising <U+2014> and uninspiring <U+2014> if-it-ain<U+2019>t-broke approach...If you know 'Cats,' this is essentially the 'Cats' you know and either love or hate. If you don<U+2019>t know 'Cats,' prepare for a trip back to the <U+2019>80s.",""
"65","35","Town & Country","Jesse Oxfeld","August 1st, 2016","Whatever else you can say about 'Cats'<U+2014>the terms 'aimless,' 'silly,' and 'dull' might come to mind<U+2014>it created the model for the international megamusical...<U+2019>Cats<U+2019> just keeps crawling along, full of sound and fur, signifying nothing. The reviews are unimpressed, and for good reason. Dancers in the aisles were once remarkable; now they're de rigueur...And yet there the cats are, still in their leotards and leg warmers. <U+2018>Memory<U+2019> is still a great song, though.",""
"66","65","The Telegraph (UK)","Dominic Cavendish","August 1st, 2016","Leona Lewis<U+2019>s star-wattage is strong <U+2013> but she needs to lose some of her sheen<U+2026>Her singing voice is loud and clear, but a touch too serene, needing more of a hint of the gutter<U+2026>The supporting cast are terrific<U+2026>This 'Cats' remains an evening of fluff and nonsense, really, with leg-warmers and cutesy costumes that should be risible to a cynic<U+2019>s eyes. Yet such is the innate confidence and innocent zest of this bizarre, feline spectacle that all cynicism just moults away.",""
"67","45","The Wrap","Jason Clark","July 31st, 2016","<U+201C>If any show ever begged for reinvention, it<U+2019>s this one. That modus operandi seems to have completely escaped Nunn & Co., so they essentially go for the pure-nostalgia jugular. But stage-musical palettes have become far more sophisticated of late. <U+2018>Cats<U+2019> could easily have taken on a high-concept reboot...But the creators<U+2019> work here plays more like year 10 at the Winter Garden, with a cast that<U+2019>s high on energy but light on presence.",""
"68","80","ZEALnyc","Sheila Kogan","August 4th, 2016","<U+201C>There<U+2019>s no disputing Andrew Lloyd Webber knows how to write popular melodies that stick to your brain...I can tell you that the dancing is dazzling...I<U+2019>m glad to tell you that this revival isn<U+2019>t a tired re-run. It<U+2019>s as fresh and lively as if it had been newly created. The lyrics are charming, and it doesn<U+2019>t require much thought to enjoy them as a musical stage presentation. Overall, <U+2018>Cats<U+2019> is a lighthearted, entertaining way to spend a couple of hours. Sometimes that<U+2019>s all you want.<U+201D>",""
"69","40","Center on the Aisle","Meredith Ganzman","August 1st, 2016","'Cats' mostly feels old. This musical<U+2019>s better days may now be behind it, leaving you to question, how did the fur ever take flight 24 years ago ...Not even the nostalgia of magical, Mr. Mistoffelees, danced spectacularly by Ricky Ubeda, can turn back the clock to a time when 'Cats' was considered to be one of the purest expressions of theatre magic and fantasy. Now it all just seems too familiar.",""
"70","60","The Guardian (UK)","Emma Brockes","July 31st, 2016","<U+201C>As with every Andrew Lloyd Webber musical I<U+2019>ve ever been to, I travelled home afterwards humming a tune that had drilled its way into my brain like a flesh-eating worm. I will also admit that, while there was, as ever, no plot, no subtext, no apparent point to 'Cats,' in the aftermath of seeing it I felt very cheerful...I can<U+2019>t see it flying on Broadway in 2016. Too slow, too tame, too threadbare. And so why, 24 hours after seeing it and somewhat to my annoyance, am I still smiling",""
"71","85","New York Post","Kyle Smith","August 2nd, 2016","<U+201C>'Cats' isn<U+2019>t trying to be anything it<U+2019>s not. It<U+2019>s a what-the-hell idea for a far-out little show that inexplicably became bigger than big...Freed from storytelling duties except for a vague through line about aging and dying, the actors become cheery bundles of pure theater mojo, slinking all over the stage and spilling out into the aisles. How can you not love these crazy kids when they<U+2019>re putting so much gosh darn effort into it ...'Cats' is never pretentious <U+2014> it<U+2019>s unabashed Broadway glitz.",""
"72","75","Newsweek","Christopher Zara","August 5th, 2016","An amusing showcase with arresting dance elements and a sugary synthetic music score that proves to be unexpectedly contagious...Lewis is able to hit the notes, but her acting is stilted...There<U+2019>s a lot to like about 'Cats,' including a large ensemble of talented performers who are ready and willing to give in to it its ridiculousness...Your inner theater snob may tell you it<U+2019>s too silly a spectacle to bother with, but your outer theater geek will fight for the right to enjoy it.",""
"73","80","The Wall Street Journal","V. L. Hendrickson","August 2nd, 2016","The energy of this show is undeniable. Even the hatingest hater can appreciate the athleticism and grace of the performers, who tumble, twirl and shake their tails in every number while belting out poetic lyrics<U+2026>But some of the quiet moments, particularly 'Memory,' didn<U+2019>t have the same resonance for me this time<U+2026>This is definitely a remake, not a reinvention. The mind does wander a bit during 'Cats,' but there<U+2019>s so much going on it<U+2019>s hard to be bored. And so what if there<U+2019>s no plot",""
"74","40","The Wall Street Journal","Michael Howard Saul","August 2nd, 2016","I needed another trip to 'Cats' like your neighbor<U+2019>s Burmese needs a nasty, knotty hairball wedged in her little kitty throat...The show showcases top-drawer dancing<U+2026>Yes, some of the music will stick with you until the end of time...And the dancing still delights. But that<U+2019>s not enough. Without a compelling story, without any emotional or intellectual resonance, the show leaves the soul unnourished and discontented.",""
"75","76","Delightful, Quirky, Entertaining  Kate D 7019",""," February 7th, 2017","See it if you love big dance numbers, very simple minded plot, and glorious costumes","Don't see it if you dont like Andrew Lloyd Webber or cats"
"76","89","Absorbing, Masterful, Quirky, Entertaining, Great singing  stephanie 35",""," February 7th, 2017","See it if You enjoy the music from the original cast and enjoy incredible dancing and choreography.","Don't see it if You want a story that is straight forward and easy to follow with a lot of dialogue"
"77","83","Entertaining, Great singing, Great staging  Mariah",""," February 2nd, 2017","See it if You enjoy Broadway staples, shows where plot is less important than characters, and amazing dancing. Memory is a favorite song of yours.","Don't see it if You want to be profoundly moved by every show you see or are creeped out by humans dressed as cats. You don't like themes relating to death.="
"78","71","Dated, Great singing, Fluffy, Great dancing  Teagan R",""," February 1st, 2017","See it if loved the original and want to see a show with amazing dancing.","Don't see it if you are looking for something modern - it felt a bit dated.="
"79","65","Overrated, Dated, Great dancing  Kevin A 6126",""," January 29th, 2017","See it if You want a carbon copy revival of an old Broadway production","Don't see it if You want something that feels exciting and modern."
"80","58","Quirky, Confusing, Insipid, Dated, Fluffy  Curious",""," January 26th, 2017","See it if you like Cats. It's Cats.","Don't see it if you don't like Cats. It's Cats.="
"81","80","Absorbing, Entertaining, Great singing, Great staging, Incredible dancing  Tyler H 2",""," January 24th, 2017","See it if you have seen Cats in the past and loved it. I have never seen it before and I enjoyed it way more than I originally thought I was going to.","Don't see it if you hate long dance numbers or Hate Andrew Lloyd Webber.="
