"","Score","Media","Reviewer","Date","Review","Review (Don't)"
"406","88","During previews Ambitious, Dizzying, Great acting, Masterful, Great writing  Carl W",""," March 10th, 2017","See it if You want to see first rate miller performed with brio by a talented cast that is emotionally alive and connected to the material.","Don't see it if You hate Arthur Miller, dislike thoughtful dialogue and raw emotion or want glitter and spectacle.="
"407","80","During previews Funny, Great acting, Intense  Erin F 3",""," March 9th, 2017","See it if You're a fan of any of the stars. Danny Devito is particularly terrific. Also good for students of classic American theater.","Don't see it if You don't like family drama.="
"408","86","During previews Funny, Intense, Relevant  PeterPeterTheatreEater",""," March 9th, 2017","See it if You want to see Danny Devito in a role he's perfect for and want to sink your teeth into some intense, old-school family drama.","Don't see it if You're sensitive to family issues and would rather not see estranged brothers fall apart all over again.="
"409","85","During previews Absorbing, Great acting, Intense, Thought-provoking, Relevant  Megan M.",""," March 9th, 2017","See it if you enjoy Arthur Miller's works, powerful acting, and a relevant story about regrets and complicated history between two brothers.","Don't see it if you're not interested in seeing two characters fighting about the past. You want a fast-paced, modern drama.=Also Fantastic performances from all actors coupled with Arthur Miller's engaging and relevant writing make for a great production. The first act is admittedly unnecessary....<U+00A0>Read more Read less="
"410","75","During previews Disappointing, Slow, Entertaining  Sally 5",""," March 8th, 2017","See it if You're an Arthur Miller fan, although the story is thin. Good acting w/Shalhoub & Hecht; DeVito is all schtick & Ruffalo disappoints.","Don't see it if You want fast-moving,big Broadway show. Ruffalo's mumbling & stiffness is disappointing, esp compared to Shalhoub & Hecht.="
"411","88","During previews Absorbing, Great acting, Intense, Resonant, Great writing  Joseph J",""," March 5th, 2017","See it if you want to see great acting by a superb cast! Perfect ensemble.","Don't see it if you don't like revivals, or prefer comedies.="
"412","85","During previews Devito extraordinary, brilliant script  Marty 2",""," March 5th, 2017","See it if You love classic compelling drama that leaves you thinking about the play for days after.","Don't see it if You expect Mark Ruffalo to know his lines and carry the show.="
"413","65","During previews Great acting, Intense, Thought-provoking, Disappointing, Slow  Katherine 6068",""," March 4th, 2017","See it if you want to see a cast of celebrities. And want to see all of Arthur Miller's canon.","Don't see it if I consider myself an Arthur Miller fan, but this play was boring and hard to get through. Relies heavily on star power, but it's not enough.="
"414","90","During previews Absorbing, Intelligent, Masterful, Must see, Great writing  Joe",""," March 4th, 2017","See it if you enjoy stirring drama with an emotional punch and sprinkled with humor. It's written by a master and performed beautifully.","Don't see it if you have a difficult time listening to two hours of steady dialogue because a Miller play can be boring if it is not  heard  by its audience="
"415","85","During previews Great acting, Intense, Thought-provoking, Resonant, Slow  T 6235",""," March 3rd, 2017","See it if you enjoy small casts, family dynamics, and ambiguous motivations; you like emotional performances interspersed with comedic moments.","Don't see it if you don't enjoy plays that are heavy on dialogue and light on action; you don't like unresolved endings or plays about families.="
"416","80","During previews Delightful, Great acting, Great writing  L7062",""," March 3rd, 2017","See it if You're a Danny DeVito fan. He makes the whole show worth seeing. It's a wonderful debut (particularly if your under 30 and can get $25 tix!)","Don't see it if you're just going as a fan of one of the other cast members. They're good but not great.=Also It's wonderful to see a work of Miller's that's rarely produced - though I do see why. This is a powerful piece, but still it's not his best (though that is saying a lot!). I think this play, and some of the performances in it (specifically Jessica Hecht and Mark Ruffalo) suffered from the epic venue size. Mark struggled vocally, and I lost a lot of Jessica's emotional performance from my distance to her....<U+00A0>Read more Read less="
